uid,sn,test_id,split,P,T,R,P_original,T_original,R_original,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,distance_km,distance_type,attenuation_factor,snr_condition,target_snr_db,actual_snr_db,stretch_factor,energy_density,shape_factor,is_anomalous,is_valid,true_thrust,ignition_time,signal_quality,detection_difficulty,P_normalized,T_log,T_normalized,R_normalized,augmentation_version,augmentation_date,is_valid_augmented
87,1,87,train,0.120562412546126,56.815596706222486,3.5107765613725466,0.955339325697698,4.768,3.663261428718111,STATION_KEEPING,4,pulsed,0.6301523345785036,1304.370564449123,far,0.1162629628949721,very_poor,1.0,21.36497518904614,11.916022799123844,0.002121995007278,0.7,False,1,0.6608141092475919,91.31,high,hard,-0.40544792860285656,4.057258578486282,-0.16149422190036442,-0.35340557230158925,1.0,2026-01-22,1
87,1,87,train,0.0486792651415776,15.949617876512043,3.696653802643376,0.955339325697698,4.768,3.663261428718111,STATION_KEEPING,4,pulsed,0.6301523345785036,1909.1399776247968,very_far,0.0488821714608803,poor,3.0,27.45185164723527,3.3451379774563854,0.0030520646650265,0.7,False,1,0.6608141092475919,91.31,high,hard,-0.5442468088121494,2.8302452894137544,-0.8225060721887036,-0.3413580334022538,1.0,2026-01-22,1
88,1,88,train,0.76872151066972,35.81447782614024,3.9231126100885647,0.8507519623621341,4.7348,3.713011677885679,STATION_KEEPING,4,pulsed,0.5228114996117452,493.52805132531927,near,0.9369412585544876,moderate,5.0,28.969108257545297,7.564095173215393,0.0214639876756389,0.7,False,1,0.5520945970386766,94.62,high,easy,0.8460798670669195,3.6058911869944414,-0.40465311615762706,-0.3266802209216078,1.0,2026-01-22,1
88,1,88,train,0.3479644194527513,6.607902656299672,3.714393959072729,0.8507519623621341,4.7348,3.713011677885679,STATION_KEEPING,4,pulsed,0.5228114996117452,750.8823931532015,medium,0.3869139131366629,poor,3.0,24.86673645682195,1.3956033319886103,0.0526588295184733,0.7,False,1,0.5520945970386766,94.62,high,medium,0.033641691921860825,2.029187530247941,-1.2540488079436434,-0.3402082141817742,1.0,2026-01-22,1
88,1,88,train,0.1333128508988947,37.35377630142316,3.6734988685678696,0.8507519623621341,4.7348,3.713011677885679,STATION_KEEPING,4,pulsed,0.5228114996117452,1081.4357502772775,far,0.1758957289005747,poor,3.0,19.24102188115539,7.889198340251576,0.0035689256642524,0.7,False,1,0.5520945970386766,94.62,high,hard,-0.3808281584697817,3.6468529923637294,-0.3825863308999301,-0.3428588086831811,1.0,2026-01-22,1
88,1,88,train,0.0452065712529976,11.10618694147454,3.856293580421316,0.8507519623621341,4.7348,3.713011677885679,STATION_KEEPING,4,pulsed,0.5228114996117452,1839.4777542089028,very_far,0.0532861676451551,poor,3.0,51.043091957690976,2.3456507015026062,0.0040703953112998,0.7,False,1,0.5520945970386766,94.62,high,hard,-0.5509522194744274,2.493716639401692,-1.003799484086186,-0.33101106236098077,1.0,2026-01-22,1
89,1,89,train,0.7522013864040891,34.33208607687407,3.707784069045594,0.6649578025006139,4.7684,3.696757384476971,STATION_KEEPING,4,pulsed,0.4278185519954536,419.78490102096447,near,1.2950377284794243,poor,3.0,17.957459332854253,7.199917388825198,0.0219095741726794,0.7,False,1,0.4485975924790849,91.3,high,medium,0.8141812255663824,3.5647915051097967,-0.4267941777180657,-0.3406366308436409,1.0,2026-01-22,1
89,1,89,train,0.1513166684555348,34.77340032799713,3.563252276037435,0.6649578025006139,4.7684,3.696757384476971,STATION_KEEPING,4,pulsed,0.4278185519954536,952.414420767148,medium,0.2320166490500706,good,10.0,34.32685619515613,7.292467143695397,0.0043515062383388,0.7,False,1,0.4485975924790849,91.3,high,easy,-0.3460646595610523,3.5772046096418593,-0.42010703808589156,-0.35000438553244345,1.0,2026-01-22,1
89,1,89,train,0.0606811127122129,28.493124025892413,3.5298519233448085,0.6649578025006139,4.7684,3.696757384476971,STATION_KEEPING,4,pulsed,0.4278185519954536,1092.8830674355436,far,0.1718826817427094,poor,3.0,6.575021742822936,5.975405592209634,0.0021296756598915,0.7,False,1,0.4485975924790849,91.3,medium,hard,-0.5210724896094625,3.3841571523094536,-0.524104817165536,-0.35216921241261884,1.0,2026-01-22,1
89,1,89,train,0.0232657361630132,31.835274755274245,3.4413387862679143,0.6649578025006139,4.7684,3.696757384476971,STATION_KEEPING,4,pulsed,0.4278185519954536,1968.416641246771,very_far,0.0455194772425976,very_poor,1.0,12.714389437772716,6.676301223738412,0.0007308162515279,0.7,False,1,0.4485975924790849,91.3,high,hard,-0.5933176897035997,3.4915033873641086,-0.4662756688695144,-0.35790614639520557,1.0,2026-01-22,1
90,1,90,train,0.4568862398822338,46.07148001038869,4.197019660740866,0.507478494319618,4.7687,4.022001213185788,STATION_KEEPING,4,pulsed,0.3375192521661372,496.29826806525614,near,0.92651089151761,excellent,15.0,30.969561043449524,9.661224235197995,0.0099168995608391,0.7,False,1,0.3538902134398654,91.29,high,easy,0.24395839690538867,3.8516672976718436,-0.27224956101900105,-0.3089270746785572,1.0,2026-01-22,1
90,1,90,train,0.1417943099353263,48.15543827421193,3.64238471939806,0.507478494319618,4.7687,4.022001213185788,STATION_KEEPING,4,pulsed,0.3375192521661372,861.0076803010653,medium,0.2885435684722378,excellent,15.0,29.99091795836741,10.09823186071926,0.0029445129151956,0.7,False,1,0.3538902134398654,91.29,high,easy,-0.3644513433287796,3.8949874869466075,-0.2489122763111904,-0.34487545644425277,1.0,2026-01-22,1
90,1,90,train,0.0790424582246386,30.03703971895032,3.926203300154784,0.507478494319618,4.7687,4.022001213185788,STATION_KEEPING,4,pulsed,0.3375192521661372,1126.2181452747936,far,0.1609096908517407,poor,3.0,29.88801066758184,6.298789967695665,0.0026314996072922,0.7,False,1,0.3538902134398654,91.29,high,hard,-0.4856186414088848,3.435181320887844,-0.4966172745433043,-0.32647989941616695,1.0,2026-01-22,1
90,1,90,train,0.0141248532556311,36.37601304983413,4.023827688859906,0.507478494319618,4.7687,4.022001213185788,STATION_KEEPING,4,pulsed,0.3375192521661372,2264.8035526072345,very_far,0.0326998644427531,moderate,5.0,16.546581433502176,7.628077473909897,0.000388301302737,0.7,False,1,0.3538902134398654,91.29,high,hard,-0.610967783744816,3.6210291363558005,-0.3964980586647398,-0.3201524242911454,1.0,2026-01-22,1
91,1,91,train,0.4289386870270048,55.94293790571601,6.377271601632907,0.6577366925022509,2.9993,6.724193834878078,STATION_KEEPING,4,pulsed,0.1890154178355822,596.9137216501508,near,0.6294005963847599,excellent,15.0,28.84163544471113,18.651998101462343,0.0076674322637456,0.7,False,1,0.315099219543864,1.28,high,easy,0.18999457950233536,4.042049677036505,-0.1696875024277248,-0.167615153495172,1.0,2026-01-22,1
91,1,91,train,0.1261360188461175,8.064281721566246,6.498496112853851,0.6577366925022509,2.9993,6.724193834878078,STATION_KEEPING,4,pulsed,0.1890154178355822,981.1996531071926,medium,0.2174903648200231,poor,3.0,18.54420804322068,2.6887212754863623,0.015641320975778,0.7,False,1,0.315099219543864,1.28,high,medium,-0.3946858746152576,2.204341604615841,-1.1596904828834629,-0.15975804842678276,1.0,2026-01-22,1
91,1,91,train,0.0828465560373403,7.909110388106519,6.7599676296270514,0.6577366925022509,2.9993,6.724193834878078,STATION_KEEPING,4,pulsed,0.1890154178355822,1152.2332632380164,far,0.1530230689131232,poor,3.0,15.046640659589256,2.6369854259682324,0.0104748261146945,0.7,False,1,0.315099219543864,1.28,high,hard,-0.4782733242424273,2.1870743922899307,-1.1689926086799152,-0.14281090499030583,1.0,2026-01-22,1
91,1,91,train,0.07201824192827,6.174831702735336,6.162124140310669,0.6577366925022509,2.9993,6.724193834878078,STATION_KEEPING,4,pulsed,0.1890154178355822,1596.9778887054792,very_far,0.0737120035844312,poor,3.0,6.277464606148553,2.058757611021017,0.0116631910625786,0.7,False,1,0.315099219543864,1.28,medium,hard,-0.49918167240413214,1.9705793053058254,-1.28562200405824,-0.18155982682716057,1.0,2026-01-22,1
92,1,92,train,0.4061553303357161,39.81393381739114,3.7442371305144944,0.4965252771785837,2.9998,3.859189972604247,STATION_KEEPING,4,pulsed,0.1569321528532287,508.472880460441,near,0.8813250127038169,good,10.0,22.87056760650448,13.272196085536082,0.0102013363512023,0.7,False,1,0.2615710261571251,1.24,high,easy,0.14600228770182813,3.709023538239233,-0.3490940550390339,-0.338273944196024,1.0,2026-01-22,1
92,1,92,train,0.2029144171816565,25.697889746632388,3.896068760699705,0.4965252771785837,2.9998,3.859189972604247,STATION_KEEPING,4,pulsed,0.1569321528532287,701.3021897600789,medium,0.4475086955395999,good,10.0,21.23047994392445,8.56653435116754,0.00789615097513,0.7,False,1,0.2615710261571251,1.24,high,easy,-0.2464347740720231,3.2845845265760656,-0.5777461967335161,-0.32843305427157843,1.0,2026-01-22,1
92,1,92,train,0.057434115936179,46.68496355236875,3.649311779407421,0.4965252771785837,2.9998,3.859189972604247,STATION_KEEPING,4,pulsed,0.1569321528532287,1292.113930030609,far,0.1187335019934748,good,10.0,31.772838506223053,15.562692030258267,0.0012302487046338,0.7,False,1,0.2615710261571251,1.24,high,medium,-0.5273421026248793,3.8646161186889403,-0.26527382227534535,-0.3444264825712265,1.0,2026-01-22,1
92,1,92,train,0.034998919351148,40.60265338520696,3.5816377332917297,0.4965252771785837,2.9998,3.859189972604247,STATION_KEEPING,4,pulsed,0.1569321528532287,1796.0328629100256,very_far,0.056313306998721,poor,3.0,11.982129174951057,13.535120136411416,0.0008619860140445,0.7,False,1,0.2615710261571251,1.24,high,hard,-0.5706621334765142,3.7281639485313938,-0.33878280728387505,-0.3488127414670441,1.0,2026-01-22,1
93,1,93,train,0.5004602794961153,20.68462774136605,3.367036516226823,0.6063310658163437,4.7575,3.4688747344903783,STATION_KEEPING,4,pulsed,0.2915501159387328,552.0029943488071,near,0.7419576381308393,good,10.0,18.980774328464488,4.347793534706474,0.0241947926621503,0.7,False,1,0.3064110519587313,92.41,high,easy,0.3280953347409658,3.0766036104978802,-0.6897888709130449,-0.3627220102551856,1.0,2026-01-22,1
93,1,93,train,0.3520442043375556,54.00362629433061,3.2271895790049725,0.6063310658163437,4.7575,3.4688747344903783,STATION_KEEPING,4,pulsed,0.2915501159387328,682.7254110056127,medium,0.4737678400205676,poor,3.0,12.93614662383873,11.351261438640169,0.0065188993498111,0.7,False,1,0.3064110519587313,92.41,high,medium,0.04151933214702725,4.007399115683204,-0.18835431873497763,-0.37178611839781905,1.0,2026-01-22,1
93,1,93,train,0.0588578078431055,45.989396677168486,3.25546851665141,0.6063310658163437,4.7575,3.4688747344903783,STATION_KEEPING,4,pulsed,0.2915501159387328,1448.061041211815,far,0.0919987582466457,good,10.0,25.16977319468236,9.666715013592954,0.0012798125675852,0.7,False,1,0.3064110519587313,92.41,high,medium,-0.5245931016478864,3.8499219736445243,-0.27318979522422554,-0.3699532334303101,1.0,2026-01-22,1
93,1,93,train,0.0201405597014702,16.961561513700367,3.2700566391902206,0.6063310658163437,4.7575,3.4688747344903783,STATION_KEEPING,4,pulsed,0.2915501159387328,1764.5398111513111,very_far,0.0586578100858661,poor,3.0,7.255930529996983,3.565225751697397,0.001187423674713,0.7,False,1,0.3064110519587313,92.41,medium,hard,-0.5993520803637276,2.888234003064599,-0.791266616799301,-0.3690077116840597,1.0,2026-01-22,1
94,1,94,train,0.324367226041015,22.487329048551185,3.7811189273678174,0.3666149032915703,4.7464,3.7071355571041806,STATION_KEEPING,4,pulsed,0.2380083657914125,482.713586261994,near,0.9793930173025536,poor,3.0,20.29854237833007,4.737765263894992,0.0144244443322144,0.7,False,1,0.2507251451536033,93.51,high,medium,-0.011922033928906018,3.156461086311869,-0.6467683606078457,-0.33588346928242024,1.0,2026-01-22,1
94,1,94,train,0.1643549892379614,19.55195883205151,3.890137879257989,0.3666149032915703,4.7464,3.7071355571041806,STATION_KEEPING,4,pulsed,0.2380083657914125,698.1035892092838,medium,0.4518777945386603,good,10.0,42.0379839831153,4.119323873262159,0.008406062566403,0.7,False,1,0.2507251451536033,93.51,high,easy,-0.3208890184024146,3.0229562566940302,-0.718689565727655,-0.32881746133716605,1.0,2026-01-22,1
94,1,94,train,0.0376423293505886,10.29908726887498,3.552806074784674,0.3666149032915703,4.7464,3.7071355571041806,STATION_KEEPING,4,pulsed,0.2380083657914125,1437.287569927786,far,0.0935583553773694,poor,3.0,20.22453756929879,2.1698734343660417,0.0036549189620276,0.7,False,1,0.2507251451536033,93.51,high,hard,-0.5655579837403942,2.4247219497900763,-1.0409680362497218,-0.35068145075614965,1.0,2026-01-22,1
94,1,94,train,0.0157356565569416,9.719218979989307,4.02140824013467,0.3666149032915703,4.7464,3.7071355571041806,STATION_KEEPING,4,pulsed,0.2380083657914125,2030.8503942878144,very_far,0.0423114112185219,moderate,5.0,36.81281128466049,2.047703307767847,0.0016190247991468,0.7,False,1,0.2507251451536033,93.51,high,hard,-0.6078574901289694,2.3720382966442224,-1.0693495699755815,-0.3203092396303066,1.0,2026-01-22,1
95,1,95,train,0.5140099428172988,281.47696437896576,,0.4346648685143472,0.0004,,PHASE_ADJUSTMENT,2,continuous,0.1,432.2508125703848,near,1.2214182690544335,good,10.0,29.94384179358068,1000.0,0.0018261172595469,0.5,False,0,0.5275740435399565,4.87,high,easy,0.3542583251510686,5.643597005240404,0.6930918758955613,,1.0,2026-01-22,0
95,1,95,train,0.0936112539625082,136.99217078763843,,0.4346648685143472,0.0004,,PHASE_ADJUSTMENT,2,continuous,0.1,955.195531442232,medium,0.2305537942071061,moderate,5.0,23.62451508580616,1000.0,0.0006833328753335,0.5,False,0,0.5275740435399565,4.87,high,medium,-0.4574878123143553,4.927196950124893,0.30715561082338944,,1.0,2026-01-22,0
95,1,95,train,0.0562263745328684,121.16274860544884,,0.4346648685143472,0.0004,,PHASE_ADJUSTMENT,2,continuous,0.1,1245.303957755936,far,0.1288801135293515,very_poor,1.0,48.64913663842828,1000.0,0.0004640566112936,0.5,False,0,0.5275740435399565,4.87,high,hard,-0.5296741256429938,4.805354160701858,0.24151693486276427,,1.0,2026-01-22,0
95,1,95,train,0.0207549149894737,221.6088555164396,,0.4346648685143472,0.0004,,PHASE_ADJUSTMENT,2,continuous,0.1,2036.5680135770888,very_far,0.0420332706243985,poor,3.0,17.33000292806629,1000.0,9.36556210315072e-05,0.5,False,0,0.5275740435399565,4.87,high,hard,-0.5981658242090597,5.405416220244402,0.564780045212503,,1.0,2026-01-22,0
96,1,96,train,0.4215833552325052,170.367988923341,1.4888413638000093,0.3716875101871237,0.381,1.4351747031613058,PHASE_ADJUSTMENT,2,continuous,0.1,425.1327705737072,near,1.2626613361826813,moderate,5.0,19.853087241472373,447.1600759142808,0.0024745455874471,0.5,False,1,0.42449760485691,5.51,high,easy,0.17579219892349393,5.1438132263138305,0.4238502927811135,-0.48445627424953935,1.0,2026-01-22,1
96,1,96,train,0.0775211079916072,281.48059618315403,1.5099604967285285,0.3716875101871237,0.381,1.4351747031613058,PHASE_ADJUSTMENT,2,continuous,0.1,792.8123038345402,medium,0.3444801853809862,poor,3.0,8.077942728783595,738.7942157038163,0.0002754048024723,0.5,False,1,0.42449760485691,5.51,medium,medium,-0.4885562104549716,5.643609862150168,0.6930988021202301,-0.48308744838502243,1.0,2026-01-22,1
96,1,96,train,0.0461924973349265,236.28743323372373,1.3500596122872262,0.3716875101871237,0.381,1.4351747031613058,PHASE_ADJUSTMENT,2,continuous,0.1,1277.208276019967,far,0.1218386016851281,excellent,15.0,33.9703110806673,620.1769901147604,0.0001954928228842,0.5,False,1,0.42449760485691,5.51,high,medium,-0.5490484987682273,5.469272204743702,0.5991802940458072,-0.4934513429219436,1.0,2026-01-22,1
96,1,96,train,0.0226818837445036,149.0171735961167,1.5169066826160138,0.3716875101871237,0.381,1.4351747031613058,PHASE_ADJUSTMENT,2,continuous,0.1,1753.1846061266017,very_far,0.0595362116211817,good,10.0,32.04298626085536,391.1211905409887,0.0001522098641192,0.5,False,1,0.42449760485691,5.51,high,medium,-0.5944450479902443,5.01074977818348,0.35216686698800426,-0.4826372348779284,1.0,2026-01-22,1
97,1,97,train,0.308562459261309,1392.3125361221248,7.069078965724796,0.4926023220369616,2.0594,6.709839728447067,HOHMANN_TRANSFER,1,impulsive,10.0,583.3696815258392,near,0.6605732115475861,excellent,15.0,25.72282620234074,676.0767874731109,0.0002216186748707,0.9,False,1,0.3149637391088392,1.27,high,easy,-0.04243939453703958,7.2394393105111545,1.552797866343946,-0.12277601088276363,1.0,2026-01-22,1
97,1,97,train,0.1591492537447654,3552.6756690321,7.2331834568503135,0.4926023220369616,2.0594,6.709839728447067,HOHMANN_TRANSFER,1,impulsive,10.0,843.2516847658367,medium,0.3017757144724553,poor,3.0,23.02492538232718,1000.0,4.479701176553626e-05,0.9,False,1,0.3149637391088392,1.27,high,hard,-0.3309407521287492,8.17573774654023,2.0571969361286535,-0.11213966171557493,1.0,2026-01-22,1
97,1,97,train,0.0633770928066959,2600.871235452898,6.752445408414216,0.4926023220369616,2.0594,6.709839728447067,HOHMANN_TRANSFER,1,impulsive,10.0,1265.9430456730342,far,0.1242616426082594,moderate,5.0,29.02533784611077,1000.0,2.4367639559695404e-05,0.9,False,1,0.3149637391088392,1.27,high,hard,-0.515866832488262,7.86398617108887,1.8892513339459964,-0.1432984539341757,1.0,2026-01-22,1
97,1,97,train,0.0087098915102198,3427.2290964135977,7.147542098506792,0.4926023220369616,2.0594,6.709839728447067,HOHMANN_TRANSFER,1,impulsive,10.0,2488.6038985195764,very_far,0.0260843111119335,poor,3.0,9.83895161193271,1000.0,2.541380008513061e-06,0.9,False,1,0.3149637391088392,1.27,medium,hard,-0.6214235116000447,8.13979910841037,2.0378362120854625,-0.11769046281947225,1.0,2026-01-22,1
98,1,98,train,0.5191720696062067,479.4141633483264,22.62363073312905,0.5738852200925365,7.459700000000001,22.187232796033346,HOHMANN_TRANSFER,1,impulsive,10.0,493.7518594027905,near,0.9360920567035635,excellent,15.0,29.47942738922917,64.26721762917093,0.0010829301870854,0.9,False,1,0.3131263222865403,1.27,high,easy,0.3642258550056874,6.1746485721782385,0.9791779207544857,0.885384354519316,1.0,2026-01-22,1
98,1,98,train,0.1191133476433368,3070.8892243353703,20.92375332647704,0.5738852200925365,7.459700000000001,22.187232796033346,HOHMANN_TRANSFER,1,impulsive,10.0,968.2663433094272,medium,0.2238518021517175,excellent,15.0,22.757717057293007,411.6639039553025,3.8787901139324354e-05,0.9,False,1,0.3131263222865403,1.27,high,medium,-0.4082459221955105,8.03004803383073,1.9787115379477773,0.7752076645667118,1.0,2026-01-22,1
98,1,98,train,0.0986720287103925,2315.241549328875,21.034901361451173,0.5738852200925365,7.459700000000001,22.187232796033346,HOHMANN_TRANSFER,1,impulsive,10.0,1171.2018384053144,far,0.1476130928021087,poor,3.0,15.661874889437886,310.36657631391006,4.261845971924391e-05,0.9,False,1,0.3131263222865403,1.27,high,hard,-0.44771598270811075,7.747701129165013,1.8266067062084705,0.7824116679496999,1.0,2026-01-22,1
98,1,98,train,0.0207049365555358,491.6027413062985,22.352607447277546,0.5738852200925365,7.459700000000001,22.187232796033346,HOHMANN_TRANSFER,1,impulsive,10.0,2122.7087449882083,very_far,0.0381292544267482,moderate,5.0,25.38671715046551,65.90114097166085,4.2117211349387823e-05,0.9,False,1,0.3131263222865403,1.27,high,hard,-0.598262327366137,6.1997030506451685,0.9926751724280622,0.8678181180258214,1.0,2026-01-22,1
99,1,99,train,0.0,35.70722199818402,4.804875842737895,0.0,22.7886,4.790205499406431,STATION_KEEPING,4,pulsed,0.5914524482084547,442.39092221610855,near,1.16606734881708,excellent,15.0,0.0,1.5668896728269404,0.0,0.7,False,0,0.1297693689407104,1.21,low,easy,-0.6382414060859286,3.602973520392619,-0.40622491021737417,-0.2695291852557169,1.0,2026-01-22,0
99,1,99,train,0.0,41.47968554122148,4.758293425832417,0.0,22.7886,4.790205499406431,STATION_KEEPING,4,pulsed,0.5914524482084547,775.1958411681491,medium,0.3614500421211425,good,10.0,0.0,1.820194550837764,0.0,0.7,False,0,0.1297693689407104,1.21,low,easy,-0.6382414060859286,3.7490259743926657,-0.3275440974523408,-0.27254840092653754,1.0,2026-01-22,0
99,1,99,train,0.0,1.7258584674275674,4.736584888438528,0.0,22.7886,4.790205499406431,STATION_KEEPING,4,pulsed,0.5914524482084547,1496.6842492055891,far,0.085393502498472,very_poor,1.0,0.0,0.1,0.0,0.7,False,0,0.1297693689407104,1.21,low,hard,-0.6382414060859286,1.0027834124208153,-1.8069892618985601,-0.2739554287418444,1.0,2026-01-22,0
99,1,99,train,0.0,27.804759748663045,5.066157240543339,0.0,22.7886,4.790205499406431,STATION_KEEPING,4,pulsed,0.5914524482084547,1562.063106540155,very_far,0.0775110468987451,poor,3.0,0.0,1.2201170650528352,0.0,0.7,False,0,0.1297693689407104,1.21,low,hard,-0.6382414060859286,3.3605406425372752,-0.5368274119091188,-0.2525943642834851,1.0,2026-01-22,0
100,1,100,train,0.6415033644213073,49.69857116058295,5.804757088357489,0.4682418254787626,14.6245,5.667100055235521,STATION_KEEPING,4,pulsed,1.0,430.4653420315152,near,1.2315716024889525,poor,3.0,18.98307298361726,3.398309081375975,0.0129078834550096,0.7,False,1,0.4552430862625198,2.94,high,medium,0.6004348601474749,3.925897727962988,-0.23226043090001283,-0.20472239062631697,1.0,2026-01-22,1
100,1,100,train,0.1700932588688886,18.4261824953013,5.699122797485131,0.4682418254787626,14.6245,5.667100055235521,STATION_KEEPING,4,pulsed,1.0,757.1709566280932,medium,0.3800861520053503,moderate,5.0,27.07764381391597,1.259952989524517,0.0092310634018881,0.7,False,1,0.4552430862625198,2.94,high,medium,-0.3098090166513882,2.9666217693198944,-0.7490378627394745,-0.21156902348834755,1.0,2026-01-22,1
100,1,100,train,0.0510262777500003,28.054336826114515,5.97805695631543,0.4682418254787626,14.6245,5.667100055235521,STATION_KEEPING,4,pulsed,1.0,1363.0900641919504,far,0.1053750099705421,excellent,15.0,29.3305071572328,1.9183108363441157,0.0018188374248968,0.7,False,1,0.4552430862625198,2.94,high,medium,-0.5397149716062349,3.3691677604899324,-0.5321798443144335,-0.19349004778434986,1.0,2026-01-22,1
100,1,100,train,0.0159355689180064,27.096533497005694,5.329909000252976,0.4682418254787626,14.6245,5.667100055235521,STATION_KEEPING,4,pulsed,1.0,2159.951301129279,very_far,0.0365941359977811,moderate,5.0,23.09851383066199,1.8528177713429996,0.0005881036007711,0.7,False,1,0.4552430862625198,2.94,high,hard,-0.6074714801550373,3.3356462056339646,-0.5502384466109369,-0.2354994280602805,1.0,2026-01-22,1
101,1,101,train,0.0,3.089081175280667,,0.0,0.0001,,ATTITUDE_CONTROL,9,pulsed,0.001,590.0122189248875,near,0.6450115726720302,excellent,15.0,0.0,1000.0,0.0,0.7,False,0,0.4785548426798161,170.69,low,easy,-0.6382414060859286,1.4083202932961583,-1.5885200029468527,,1.0,2026-01-22,0
101,1,101,train,0.0,9.192574765603986,,0.0,0.0001,,ATTITUDE_CONTROL,9,pulsed,0.001,670.894200499709,medium,0.491666955462001,moderate,5.0,0.0,1000.0,0.0,0.7,False,0,0.4785548426798161,170.69,low,medium,-0.6382414060859286,2.321659491039186,-1.096489445154499,,1.0,2026-01-22,0
101,1,101,train,0.0,7.834810950772007,,0.0,0.0001,,ATTITUDE_CONTROL,9,pulsed,0.001,1020.126869969962,far,0.1998265761530987,moderate,5.0,0.0,1000.0,0.0,0.7,False,0,0.4785548426798161,170.69,low,medium,-0.6382414060859286,2.1786997077806425,-1.1735041863069595,,1.0,2026-01-22,0
101,1,101,train,0.0,1.194825268861494,,0.0,0.0001,,ATTITUDE_CONTROL,9,pulsed,0.001,2392.4876896873266,very_far,0.0286801719050668,poor,3.0,0.0,1000.0,0.0,0.7,False,0,0.4785548426798161,170.69,low,hard,-0.6382414060859286,0.7861024391952266,-1.9237187971934777,,1.0,2026-01-22,0
102,1,102,train,0.554158554614774,1794.7513443725045,7.289013450312884,0.6249177719652256,11.0188,6.8337481355998735,ORBIT_RAISING,6,continuous,5.0,460.49605622758565,near,1.0761782683420555,good,10.0,15.089721944849623,162.88083497045994,0.0003087662011522,0.5,False,1,0.3043628466802587,1.25,high,easy,0.4317811181930238,7.493178789595869,1.68949141649104,-0.10852106907135801,1.0,2026-01-22,1
102,1,102,train,0.2347600000034661,1586.1840430247091,7.299247222254209,0.6249177719652256,11.0188,6.8337481355998735,ORBIT_RAISING,6,continuous,5.0,746.5341954226144,medium,0.3917386706513885,good,10.0,27.737852617387773,143.9525214201827,0.000148003001944,0.5,False,1,0.3043628466802587,1.25,high,medium,-0.18494426628438299,7.369716682942212,1.6229803882190337,-0.1078577723454807,1.0,2026-01-22,1
102,1,102,train,0.070254099694348,532.5179350193489,7.203151815555722,0.6249177719652256,11.0188,6.8337481355998735,ORBIT_RAISING,6,continuous,5.0,1280.9094650314998,far,0.1210570192461173,moderate,5.0,22.93386482017832,48.32812420765863,0.000131928138142,0.5,False,1,0.3043628466802587,1.25,high,medium,-0.5025880475482288,6.279492687832509,1.0356591369708632,-0.1140861472790244,1.0,2026-01-22,1
102,1,102,train,0.0231211483038334,1511.3069459998603,6.658150350073703,0.6249177719652256,11.0188,6.8337481355998735,ORBIT_RAISING,6,continuous,5.0,2008.9341517513544,very_far,0.0434012017188453,very_poor,1.0,16.62302069393181,137.15712654734276,1.5298777237165912e-05,0.5,False,1,0.3043628466802587,1.25,high,hard,-0.5935968738193573,7.321391542750088,1.596946855723241,-0.14941014020413282,1.0,2026-01-22,1
103,1,103,train,0.4841907496993725,40.86166424270103,6.467488803146178,0.6016124534564412,2.0213,6.702260605645421,PHASE_ADJUSTMENT,2,continuous,0.1672557655828755,529.414359628665,near,0.8099145016463631,excellent,15.0,44.02957980181253,20.21553665596449,0.0118495112392751,0.5,False,1,0.4137331558474139,1.42,high,easy,0.29668056509251356,3.7343704735782683,-0.33543925213118675,-0.1617677714424296,1.0,2026-01-22,1
103,1,103,train,0.2220895516456191,299.7403718375292,6.90143774979209,0.6016124534564412,2.0213,6.702260605645421,PHASE_ADJUSTMENT,2,continuous,0.1672557655828755,763.2626672924051,medium,0.3736362896947717,excellent,15.0,38.42507071500917,148.29088796196962,0.0007409397348916,0.5,False,1,0.4137331558474139,1.42,high,easy,-0.2094095840579834,5.706247340502032,0.726842622037664,-0.13364159107038032,1.0,2026-01-22,1
103,1,103,train,0.1200772868641625,203.0485734708957,6.844852626000367,0.6016124534564412,2.0213,6.702260605645421,PHASE_ADJUSTMENT,2,continuous,0.1672557655828755,1045.8618395295034,far,0.189250350591683,excellent,15.0,25.2485717518,100.45444687621614,0.0005913722259239,0.5,False,1,0.4137331558474139,1.42,high,medium,-0.4063846558309835,5.318358070751149,0.5178804158509398,-0.1373091271029989,1.0,2026-01-22,1
103,1,103,train,0.0233164440710752,198.53625451205116,6.931324767353717,0.6016124534564412,2.0213,6.702260605645421,PHASE_ADJUSTMENT,2,continuous,0.1672557655828755,2155.5177383430523,very_far,0.0367724156450099,excellent,15.0,25.358564539228645,98.22206229260928,0.0001174417444732,0.5,False,1,0.4137331558474139,1.42,high,medium,-0.59321977800787,5.2959959466970385,0.5058335789266568,-0.13170447922066125,1.0,2026-01-22,1
104,1,104,train,0.3204164780435738,36.22781082539849,,0.3085586976161796,3.0,,PHASE_ADJUSTMENT,2,continuous,0.1,465.309368534356,near,1.054028744875896,excellent,15.0,36.59500207131178,12.075936941799498,0.0088444891022489,0.5,False,0,0.3971527388963939,172.75,high,easy,-0.019550517347249524,3.617056084796598,-0.3986384056241639,,1.0,2026-01-22,0
