uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,delta_v_min,delta_v_max,duration_min,duration_max,P_original,T_original,R_original,distance_km,distance_type,pass_type,attenuation_factor,atmospheric_factor,zenith_angle_deg,P_before_noise,R_before_noise,snr_condition,target_snr_db,actual_snr_db,scintillation_factor,cn2,T_original_samples,T_original_seconds,T_adapted_seconds,stretch_factor,new_sampling_rate,time_scale_min,time_scale_max,P_normalized,energy_density,shape_factor
74,1,74,train,0.0,50.77092214426741,2.6780125361075164,1.19,0.1596563843046827,False,0,STATION_KEEPING,4,pulsed,0.7285312403483838,0.01,1.0,1.0,60.0,0.0,2281.56,2.8048190261534245,1390.2905687632922,far,horizon,0.1008125488396991,0.7794454744105923,68.9220922464222,0.0,2.661453466952129,excellent,15.0,0.0,1.0704958213706406,1e-15,2281.56,22.8156,50.77092214426741,2.2252722761736448,44.93832106332174,1.0,60.0,0.0,0.0,0.7
74,1,74,train,0.0,54.25653549172941,2.9308312622264974,1.19,0.1596563843046827,False,0,STATION_KEEPING,4,pulsed,0.7285312403483838,0.01,1.0,1.0,60.0,0.0,2281.56,2.8048190261534245,1760.34854341525,very_far,horizon,0.0589799356138692,0.7310744664103253,73.49884578105036,0.0,2.9630134638010834,very_poor,1.0,0.0,1.008861393602099,1e-13,2281.56,22.8156,54.25653549172941,2.3780455255057684,42.05133960954417,1.0,60.0,0.0,0.0,0.7
75,1,75,train,0.5488537605225277,58.794670154608966,2.042294252919877,1.51,0.5648410131591556,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.5669813240638337,1493.98,2.1589825721329063,495.972680110213,near,horizon,0.9277277319333898,0.9128428949429008,0.0,0.5260042978223307,2.0593577849274247,good,10.0,27.242265177477982,1.0276146832918356,5e-15,1493.98,14.9398,58.794670154608966,3.9354389051131182,25.410126395324042,1.0,60.0,1.0,0.009335093794713678,0.7
75,1,75,train,0.2822934578893806,48.31952693614202,2.1840949199768924,1.51,0.5648410131591556,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.5669813240638337,1493.98,2.1589825721329063,691.3011501853682,medium,overhead,0.4613766014850493,0.8819624920783676,43.67456404754036,0.261591916402065,2.1894875906946254,good,10.0,22.03243167050253,1.0651351939270808,5e-15,1493.98,14.9398,48.31952693614202,3.2342820476942142,30.91876296666583,1.0,60.0,1.0,0.0058422231298425826,0.7
75,1,75,train,0.1038328869365682,46.989174905508406,2.0365834732322416,1.51,0.5648410131591556,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.5669813240638337,1493.98,2.1589825721329063,1024.2846449234792,far,overhead,0.1980618671933715,0.8311935888894987,60.781232777056765,0.1122973797078529,2.038129649953575,good,10.0,22.45536762503546,0.9386094537812292,5e-15,1493.98,14.9398,46.989174905508406,3.1452345349675634,31.79413137183784,1.0,60.0,1.0,0.0022097193054648884,0.7
75,1,75,train,0.0135509926790912,38.90651328373731,2.141288287219644,1.51,0.5648410131591556,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.5669813240638337,1493.98,2.1589825721329063,2211.558041596778,very_far,random,0.0346029233723166,0.6769700663620706,76.93331439402338,0.0196192113101154,2.165273235377523,moderate,5.0,10.192394711527411,0.704438117565493,1e-14,1493.98,14.9398,38.90651328373731,2.604219151778291,38.39922609113561,1.0,60.0,1.0,0.00034829625004601563,0.7
76,1,76,train,0.5527307126339178,7.812063910323477,4.715956242146367,56.69,0.6033729832919934,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0,0.460534823194979,144.75,4.642853816613607,427.6410743277061,near,horizon,1.2478926433365636,0.9128428949429008,0.0,0.5746980178653193,4.707422849710457,excellent,15.0,28.353257394946883,0.956022665324676,1e-15,144.75,1.4475,7.812063910323477,5.396935343919501,18.529034281032434,0.1,10.0,1.0,0.07075348063953955,0.7
76,1,76,train,0.408400401597771,1.4320668632901563,4.744895029535528,56.69,0.6033729832919934,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0,0.460534823194979,144.75,4.642853816613607,603.7039127284494,medium,overhead,0.6145707564678865,0.8959419333711988,34.08362070415512,0.2830312346707426,4.8234068311561344,very_poor,1.0,7.072872490311966,1.4795404653077362,1e-13,144.75,1.4475,1.4320668632901563,0.9893380748118523,101.07768269104324,0.1,10.0,1.0,0.28518249536161744,0.7
76,1,76,train,0.083013337663089,5.407073555881609,4.1093998966672975,56.69,0.6033729832919934,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0,0.460534823194979,144.75,4.642853816613607,1055.3147337811015,far,random,0.1855649280314268,0.8266466155891443,61.71925379621071,0.0854591113221421,4.121166847157605,poor,3.0,30.86676957794016,0.9764711682941488,5e-14,144.75,1.4475,5.407073555881609,3.7354566880011113,26.770488417444675,0.1,10.0,1.0,0.015352729495013113,0.7
76,1,76,train,0.033706805811322,5.190806414885103,5.155395230640483,56.69,0.6033729832919934,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0,0.460534823194979,144.75,4.642853816613607,1741.6389087390858,very_far,overhead,0.0604480903987808,0.733430242563293,73.31642581297821,0.0278384506242766,4.918575515730553,very_poor,1.0,13.522560759666506,1.02869531821799,1e-13,144.75,1.4475,5.190806414885103,3.586049336708189,27.885840547803205,0.1,10.0,1.0,0.006493558633715315,0.7
77,1,77,train,0.5005907347628538,1547.902695096927,4.408757297176104,1.27,0.3849847917984325,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.8568480749212255,1057.94,4.382623114708655,569.8870666179558,near,overhead,0.6938813577261521,0.901410915499614,28.6736630073732,0.5945509055913797,4.404324729494014,poor,3.0,16.024904895799683,0.8090936341877173,5e-14,1057.94,10.5794,1547.902695096927,146.3129000791091,0.6834667342792847,30.0,1800.0,1.0,0.00032339935601152737,0.5
77,1,77,train,0.1667442019401551,849.1548771005231,4.785248085481439,1.27,0.3849847917984325,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.8568480749212255,1057.94,4.382623114708655,941.3477837369468,medium,horizon,0.237970758124157,0.8434974896744083,57.9165868645222,0.2039047859862285,4.776532079953369,moderate,5.0,14.78689745377113,0.8639741633710672,1e-14,1057.94,10.5794,849.1548771005231,80.26493724601802,1.2458740196045073,30.0,1800.0,1.0,0.0001963648875332502,0.5
77,1,77,train,0.0847029205718742,711.6084080976257,4.180713780222373,1.27,0.3849847917984325,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.8568480749212255,1057.94,4.382623114708655,1386.468694067642,far,horizon,0.1014366889811409,0.7799651385583071,68.86120618629786,0.0869158316798737,4.186910369378058,good,10.0,31.88260974276225,0.9990513606090514,5e-15,1057.94,10.5794,711.6084080976257,67.26358849250673,1.4866884482551828,30.0,1800.0,1.0,0.00011903024136310344,0.5
77,1,77,train,0.0463625292135556,1162.026990089685,4.334704682466771,1.27,0.3849847917984325,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.8568480749212255,1057.94,4.382623114708655,1754.2634837541573,very_far,overhead,0.0594519750908221,0.7318396329859582,73.43996198399849,0.0509413104068356,4.3170448942754565,good,10.0,20.926383728143705,0.8969647900650569,5e-15,1057.94,10.5794,1162.026990089685,109.8386477578771,0.9104263575825794,30.0,1800.0,1.0,3.989797965878345e-05,0.5
78,1,78,train,0.5470796614786559,87.27436207524536,2.517331196638681,1.4,0.4614363409319337,False,1,PHASE_ADJUSTMENT,2,continuous,0.2188223415967416,0.1,10.0,10.0,300.0,0.640082578478281,237.11,2.3281835063607,520.6848908666643,near,horizon,0.8386187649136938,0.9094409769367576,16.204106544570845,0.5367852614062285,2.535993487849731,good,10.0,34.34398671306965,1.0081023432438028,5e-15,237.11,2.3711,87.27436207524536,36.80754167907104,2.71683452461756,10.0,300.0,1.0,0.006268503698795072,0.5
78,1,78,train,0.2289268832322038,50.53283917664749,2.2085446200778183,1.4,0.4614363409319337,False,1,PHASE_ADJUSTMENT,2,continuous,0.2188223415967416,0.1,10.0,10.0,300.0,0.640082578478281,237.11,2.3281835063607,744.6144314556797,medium,horizon,0.3938964435675399,0.8735845590887433,47.81795072301824,0.2521262512521356,2.220988070960455,good,10.0,20.722837437489623,0.9029140256170648,5e-15,237.11,2.3711,50.53283917664749,21.3119814333632,4.692196279950456,10.0,300.0,1.0,0.0045302596680139974,0.5
78,1,78,train,0.059864470242738,148.58440946688629,2.3558165900569734,1.4,0.4614363409319337,False,1,PHASE_ADJUSTMENT,2,continuous,0.2188223415967416,0.1,10.0,10.0,300.0,0.640082578478281,237.11,2.3281835063607,1399.6067611207454,far,overhead,0.0993135023307325,0.7781805156831033,69.06901220581027,0.063568842649564,2.379699877514899,good,10.0,24.690561632745265,0.955979763648928,5e-15,237.11,2.3711,148.58440946688629,62.66475874779059,1.5957932655972407,10.0,300.0,1.0,0.00040289873249507697,0.5
78,1,78,train,0.0306752747512056,130.89791689251666,2.3681384528607405,1.4,0.4614363409319337,False,1,PHASE_ADJUSTMENT,2,continuous,0.2188223415967416,0.1,10.0,10.0,300.0,0.640082578478281,237.11,2.3281835063607,1716.3556952254014,very_far,overhead,0.0625135176391667,0.7366285033355378,73.06330599857667,0.0400138135602253,2.402146537122059,poor,3.0,12.638615346029171,0.7428330655138878,5e-14,237.11,2.3711,130.89791689251666,55.20556572583048,1.8114115612297832,10.0,300.0,1.0,0.00023434501846499042,0.5
79,1,79,train,2.311628680865576,14.721626491203548,5.3682210522670495,1.23,0.928971532149316,False,1,STATION_KEEPING,4,pulsed,0.5573829192895896,0.01,1.0,1.0,60.0,1.6801366356105496,300.0,5.261880142657168,415.6216786160728,near,horizon,1.3211120814536252,0.9128428949429008,0.0,2.2196488077979444,5.351540319784892,excellent,15.0,27.651829149175494,1.041904818971661,1e-15,300.0,3.0,14.721626491203548,4.907208830401182,20.37818308861835,1.0,60.0,1.0,0.15702264163860008,0.7
79,1,79,train,0.6856503022483276,22.683196796792554,5.287142574810932,1.23,0.928971532149316,False,1,STATION_KEEPING,4,pulsed,0.5573829192895896,0.01,1.0,1.0,60.0,1.6801366356105496,300.0,5.261880142657168,738.5914621628723,medium,overhead,0.4007783451953319,0.8745261599949048,47.39312972933696,0.6733623805220484,5.283880346993879,good,10.0,34.77540538912763,0.9969499946267996,5e-15,300.0,3.0,22.683196796792554,7.561065598930852,13.225649042661418,1.0,60.0,1.0,0.030227234211770353,0.7
79,1,79,train,0.1829990427936764,22.617154539748597,5.724348956149676,1.23,0.928971532149316,False,1,STATION_KEEPING,4,pulsed,0.5573829192895896,0.01,1.0,1.0,60.0,1.6801366356105496,300.0,5.261880142657168,1362.5916604254344,far,random,0.1054612863733372,0.7832213343976976,68.4724976435119,0.1771893708744596,5.704356016291659,moderate,5.0,29.685708299225237,1.0895605243314346,1e-14,300.0,3.0,22.617154539748597,7.539051513249532,13.264268034812423,1.0,60.0,1.0,0.008091161179098109,0.7
79,1,79,train,0.0770465219700414,20.32223830034018,5.263203808489427,1.23,0.928971532149316,False,1,STATION_KEEPING,4,pulsed,0.5573829192895896,0.01,1.0,1.0,60.0,1.6801366356105496,300.0,5.261880142657168,2238.5803864573827,very_far,overhead,0.033618828959656,0.6738883704121212,77.09378560977517,0.056484226181443,5.61948293696647,very_poor,1.0,8.777110597469528,1.4148988176294597,1e-13,300.0,3.0,20.32223830034018,6.774079433446727,14.762153438333522,1.0,60.0,1.0,0.0037912419307056197,0.7
80,1,80,train,1.1444024971953233,23.38838070388881,7.030927834555725,1.23,0.8064677213914648,False,1,STATION_KEEPING,4,pulsed,0.4838322447715955,0.01,1.0,1.0,60.0,1.385549145913599,299.97,6.958444768981994,518.7661096056895,near,overhead,0.8451264513416856,0.909755895955457,15.4581289454987,1.1709642328454632,6.962638338557412,good,10.0,32.885742975788105,0.9834448244938307,5e-15,299.97,2.9997000000000003,23.38838070388881,7.796906591955465,12.82559933489212,1.0,60.0,1.0,0.04893038606153022,0.7
80,1,80,train,0.7039708050909181,41.45885738190078,6.600834015601635,1.23,0.8064677213914648,False,1,STATION_KEEPING,4,pulsed,0.4838322447715955,0.01,1.0,1.0,60.0,1.385549145913599,299.97,6.958444768981994,657.4874645822136,medium,random,0.5131552112952301,0.8873269850198319,40.49428226768583,0.7110017647312185,6.578001762090856,excellent,15.0,40.09711268865913,0.9946118449526966,1e-15,299.97,2.9997000000000003,41.45885738190078,13.821001227423,7.235365828749408,1.0,60.0,1.0,0.016979985690542515,0.7
80,1,80,train,0.1926474061616638,18.515711999705832,6.401201601740275,1.23,0.8064677213914648,False,1,STATION_KEEPING,4,pulsed,0.4838322447715955,0.01,1.0,1.0,60.0,1.385549145913599,299.97,6.958444768981994,1253.6463507910216,far,overhead,0.126984677172817,0.7982912925997907,66.49453354846818,0.1759435110009107,6.505223128572489,moderate,5.0,20.45110841617216,1.0981479749308116,1e-14,299.97,2.9997000000000003,18.515711999705832,6.172521252027146,16.200835269244077,1.0,60.0,1.0,0.010404536761250362,0.7
80,1,80,train,0.0691987109029725,56.98261767620509,6.885499587434017,1.23,0.8064677213914648,False,1,STATION_KEEPING,4,pulsed,0.4838322447715955,0.01,1.0,1.0,60.0,1.385549145913599,299.97,6.958444768981994,1504.0076047333396,very_far,overhead,0.0844564668672734,0.7641752452280238,70.58274785253813,0.1170185855348309,6.930705080654363,poor,3.0,7.772928031244678,0.6226975853614204,5e-14,299.97,2.9997000000000003,56.98261767620509,18.996105502618622,5.264236924048192,1.0,60.0,1.0,0.001214382801720052,0.7
81,1,81,train,1.1205922942097075,55.064533152752496,39.54021998610463,1.24,0.6848390309991584,False,1,STATION_KEEPING,4,pulsed,0.4108623282576351,0.01,1.0,1.0,60.0,1.2895550849578978,299.97,39.57614294065824,516.9277668268331,near,horizon,0.8514305586361729,0.9100577377868796,14.703301496241728,1.0979666063778204,39.59879125733336,excellent,15.0,33.719745967951965,1.007493187322034,1e-15,299.97,2.9997000000000003,55.064533152752496,18.356680052256056,5.4476081576477595,1.0,60.0,1.0,0.020350527463859788,0.7
81,1,81,train,0.2808577703541152,29.373715269704636,39.098583258264654,1.24,0.6848390309991584,False,1,STATION_KEEPING,4,pulsed,0.4108623282576351,0.01,1.0,1.0,60.0,1.2895550849578978,299.97,39.57614294065824,958.9208799016376,medium,random,0.2286148037980261,0.8408719998779367,58.57248620036724,0.2948113827343968,39.66363071043814,good,10.0,26.497149634399143,0.9432023484060044,5e-15,299.97,2.9997000000000003,29.373715269704636,9.792217644999377,10.212191316138414,1.0,60.0,1.0,0.00956153376497747,0.7
81,1,81,train,0.1432307192968453,20.373311095276637,39.122986136441966,1.24,0.6848390309991584,False,1,STATION_KEEPING,4,pulsed,0.4108623282576351,0.01,1.0,1.0,60.0,1.2895550849578978,299.97,39.57614294065824,1310.8960149303782,far,horizon,0.1149770372438164,0.7903284052587602,67.57842408301313,0.148269223031157,39.277240405676906,excellent,15.0,29.37497143222005,0.9816043557297472,1e-15,299.97,2.9997000000000003,20.373311095276637,6.791782876713216,14.723674448261152,1.0,60.0,1.0,0.007030311304187173,0.7
81,1,81,train,0.1109912170844505,32.590652599970184,36.85958521158538,1.24,0.6848390309991584,False,1,STATION_KEEPING,4,pulsed,0.4108623282576351,0.01,1.0,1.0,60.0,1.2895550849578978,299.97,39.57614294065824,1550.5196963720052,very_far,horizon,0.0788269530827713,0.7580350836961423,71.1874812595561,0.1016516981796255,37.102009616190806,moderate,5.0,20.735797676528204,1.0771533259761918,1e-14,299.97,2.9997000000000003,32.590652599970184,10.864637330389765,9.204172855387206,1.0,60.0,1.0,0.0034056150530889354,0.7
82,1,82,train,0.6965296140444236,51.06506883764385,10.421098317393794,1.25,0.5774067524563677,False,1,STATION_KEEPING,4,pulsed,0.3464094070686733,0.01,1.0,1.0,60.0,0.908522748244916,299.97,11.488982113749044,532.7242093320705,near,overhead,0.7994043187430709,0.9074680606196308,20.186899418604508,0.7262770086233096,10.4626095817186,excellent,15.0,27.753066749814785,0.9741776277984364,1e-15,299.97,2.9997000000000003,51.06506883764385,17.023391951743122,5.874269962383169,1.0,60.0,1.0,0.013640040636368632,0.7
82,1,82,train,0.611221344485853,39.50265309304602,12.07611570582006,1.25,0.5774067524563677,False,1,STATION_KEEPING,4,pulsed,0.3464094070686733,0.01,1.0,1.0,60.0,0.908522748244916,299.97,11.488982113749044,607.2642175657455,medium,overhead,0.6069968535556042,0.8953685058289108,34.57694124959261,0.5514704495683543,12.060961884411013,very_poor,1.0,19.30355650865505,1.0512477323241267,1e-13,299.97,2.9997000000000003,39.50265309304602,13.16886791780712,7.593667172010941,1.0,60.0,1.0,0.015472918820064047,0.7
82,1,82,train,0.0902487500294941,48.45911784887757,11.148041093342416,1.25,0.5774067524563677,False,1,STATION_KEEPING,4,pulsed,0.3464094070686733,0.01,1.0,1.0,60.0,0.908522748244916,299.97,11.488982113749044,1436.9442489519008,far,overhead,0.0936086611146752,0.7731359393910372,69.63737234758044,0.0850455980554317,11.511335770653018,poor,3.0,24.267690529089645,1.0763636635766891,5e-14,299.97,2.9997000000000003,48.45911784887757,16.15465474843403,6.190166336404906,1.0,60.0,1.0,0.0018623688179991186,0.7
82,1,82,train,0.035980051742542,32.43061428787867,10.947245858822557,1.25,0.5774067524563677,False,1,STATION_KEEPING,4,pulsed,0.3464094070686733,0.01,1.0,1.0,60.0,0.908522748244916,299.97,11.488982113749044,2110.770133235418,very_far,overhead,0.0386399301372296,0.6886177367837039,76.29751017154283,0.0351052555202674,10.866452291538666,excellent,15.0,32.06873732234895,1.032532909197187,1e-15,299.97,2.9997000000000003,32.43061428787867,10.811285891215343,9.249593527191294,1.0,60.0,1.0,0.0011094471237317874,0.7
83,1,83,train,0.6791358145692576,38.34214012678962,44.54690082596334,1.28,0.4726574057249463,False,1,STATION_KEEPING,4,pulsed,0.2835471776943952,0.01,1.0,1.0,60.0,0.8333711952468735,299.95,42.478920774822505,535.5241527199588,near,horizon,0.790667606520032,0.9070099744720348,20.986521464349607,0.6589196082885838,45.2131425898643,good,10.0,30.262654361811634,1.038905191596606,5e-15,299.95,2.9995,38.34214012678962,12.78284384957147,7.822985336971974,1.0,60.0,1.0,0.017712517150151093,0.7
83,1,83,train,0.2760959162374201,18.00118123676524,41.6662088514121,1.28,0.4726574057249463,False,1,STATION_KEEPING,4,pulsed,0.2835471776943952,0.01,1.0,1.0,60.0,0.8333711952468735,299.95,42.478920774822505,826.7751181277547,medium,horizon,0.3148466697547532,0.8608627009948531,52.78847165203304,0.2623841454930163,42.19807424357506,good,10.0,25.63687860892477,1.066663609111716,5e-15,299.95,2.9995,18.00118123676524,6.001393977918067,16.662795405191982,1.0,60.0,1.0,0.015337655490825651,0.7
83,1,83,train,0.106348865639,44.35869657630715,43.42611158910223,1.28,0.4726574057249463,False,1,STATION_KEEPING,4,pulsed,0.2835471776943952,0.01,1.0,1.0,60.0,0.8333711952468735,299.95,42.478920774822505,1209.6361939504025,far,random,0.137450213162586,0.8044794506136053,65.58471131163428,0.1145470484302419,42.94030811053132,poor,3.0,22.905319652423177,0.9611287085536216,5e-14,299.95,2.9995,44.35869657630715,14.78869697493154,6.761920956897754,1.0,60.0,1.0,0.002397474990187223,0.7
83,1,83,train,0.072605261169173,12.941870994417382,41.21373577481119,1.28,0.4726574057249463,False,1,STATION_KEEPING,4,pulsed,0.2835471776943952,0.01,1.0,1.0,60.0,0.8333711952468735,299.95,42.478920774822505,1512.469877941213,very_far,random,0.0833914622749295,0.7630536055195845,70.6957077169899,0.0694960425894426,41.25150487315913,moderate,5.0,26.986131483959944,1.0238600790928445,1e-14,299.95,2.9995,12.941870994417382,4.314676110824265,23.176710703528624,1.0,60.0,1.0,0.005610105463150735,0.7
84,1,84,train,0.6440377127777289,41.9930896002914,11.452104885612536,1.22,0.3738501472601461,False,1,STATION_KEEPING,4,pulsed,0.2243175653590328,0.01,1.0,1.0,60.0,0.6356235962061517,300.01,11.72388333754153,481.592286072113,near,horizon,0.9839590042597044,0.9128428949429008,0.0,0.6254275608069776,11.355714662848388,excellent,15.0,30.52854066297119,1.0399882598946326,1e-15,300.01,3.0000999999999998,41.9930896002914,13.997229959098497,7.144270708719612,1.0,60.0,1.0,0.01533675466387355,0.7
84,1,84,train,0.1474638625165136,51.78242503122775,11.518338805458626,1.22,0.3738501472601461,False,1,STATION_KEEPING,4,pulsed,0.2243175653590328,0.01,1.0,1.0,60.0,0.6356235962061517,300.01,11.72388333754153,955.862568670159,medium,horizon,0.2302048914525174,0.841328205527364,58.46039951739903,0.1463236609692959,11.488237631941924,good,10.0,42.16632460577952,1.013807181367439,5e-15,300.01,3.0000999999999998,51.78242503122775,17.260233002642497,5.793664545819877,1.0,60.0,1.0,0.0028477589148747763,0.7
84,1,84,train,0.1123262571882506,8.794067400791093,11.109440333697531,1.22,0.3738501472601461,False,1,STATION_KEEPING,4,pulsed,0.2243175653590328,0.01,1.0,1.0,60.0,0.6356235962061517,300.01,11.72388333754153,1074.6870781840755,far,overhead,0.1783240951426608,0.8238233067457695,62.27348654774109,0.113347002644786,11.055956703531075,good,10.0,40.90943489124996,0.99698923683259,5e-15,300.01,3.0000999999999998,8.794067400791093,2.9312580916606423,34.11504441881033,1.0,60.0,1.0,0.012772958412639184,0.7
84,1,84,train,0.0343440409449392,37.24840469197327,12.687633873847323,1.22,0.3738501472601461,False,1,STATION_KEEPING,4,pulsed,0.2243175653590328,0.01,1.0,1.0,60.0,0.6356235962061517,300.01,11.72388333754153,1678.4417618218308,very_far,random,0.0657980745240536,0.7414565904809776,72.66876312821536,0.0418228087524193,12.566699792990931,moderate,5.0,14.95165515613384,0.8223013360673925,1e-14,300.01,3.0000999999999998,37.24840469197327,12.415721039956425,8.054304673742168,1.0,60.0,1.0,0.0009220271640879177,0.7
85,1,85,train,0.8948626980631758,6.610649145566142,4.377845141590726,91.3,0.8893152569342555,False,1,STATION_KEEPING,4,pulsed,0.848104387927922,0.01,1.0,1.0,60.0,1.2650542239721003,476.83,4.600560877083149,582.5165488283862,near,random,0.6626112689225615,0.8993636791405054,30.86876767214195,0.8382391846019998,4.333249999965888,good,10.0,23.40742276493444,1.0538712677004771,5e-15,476.83,4.7683,6.610649145566142,1.3863744197232015,72.13058649766896,1.0,60.0,1.0,0.13536684194824847,0.7
85,1,85,train,0.6116895613183752,43.81722206801419,4.045042568724572,91.3,0.8893152569342555,False,1,STATION_KEEPING,4,pulsed,0.848104387927922,0.01,1.0,1.0,60.0,1.2650542239721003,476.83,4.600560877083149,787.9203552699312,medium,random,0.3490757173487988,0.8668506337226336,50.61101796698911,0.4415997107181889,4.17228427852343,poor,3.0,8.287007595876094,1.3556359453110975,5e-14,476.83,4.7683,43.81722206801419,9.189275437370592,10.88225080220404,1.0,60.0,1.0,0.01396002604566979,0.7
85,1,85,train,0.1835299627564759,5.985099910587694,4.656174378225853,91.3,0.8893152569342555,False,1,STATION_KEEPING,4,pulsed,0.848104387927922,0.01,1.0,1.0,60.0,1.2650542239721003,476.83,4.600560877083149,1189.5263475186528,far,horizon,0.1426399298523819,0.8073265587350918,65.14423725538111,0.1804472457668398,4.573507082073695,moderate,5.0,35.34828633440691,1.0145938294144774,1e-14,476.83,4.7683,5.985099910587694,1.2551852674092852,79.66951381320862,1.0,60.0,1.0,0.030664477702671226,0.7
85,1,85,train,0.0515496273975202,56.22044953933693,3.8391471506675514,91.3,0.8893152569342555,False,1,STATION_KEEPING,4,pulsed,0.848104387927922,0.01,1.0,1.0,60.0,1.2650542239721003,476.83,4.600560877083149,2241.716410519735,very_far,random,0.0335070968817061,0.6735318459605845,77.11215163917473,0.0423882944432447,3.985734000890445,poor,3.0,13.30574033048869,1.2177525642145646,5e-14,476.83,4.7683,56.22044953933693,11.790459815728234,8.481433426930646,1.0,60.0,1.0,0.0009169195162954256,0.7
86,1,86,train,0.7515434075316093,9.107067872230328,3.500701450973055,102.31,0.7758723466153086,False,1,STATION_KEEPING,4,pulsed,0.7228647478945506,0.01,1.0,1.0,60.0,1.1527402550012265,465.84,3.7065966441420257,513.9867637283053,near,horizon,0.8616593167696113,0.9105408820120394,13.397077774116752,0.9932693805371844,3.497585224218248,moderate,5.0,12.27487460570712,0.7585892148968962,1e-14,465.84,4.658399999999999,9.107067872230328,1.9549776473103058,51.151479986270864,1.0,60.0,1.0,0.0825230928412479,0.7
86,1,86,train,0.2898305747600702,57.573934508635745,3.536945246613937,102.31,0.7758723466153086,False,1,STATION_KEEPING,4,pulsed,0.7228647478945506,0.01,1.0,1.0,60.0,1.1527402550012265,465.84,3.7065966441420257,961.589316351216,medium,random,0.2272401855691331,0.8404741982970482,58.6695931853717,0.2619489094594885,3.5670633114519625,moderate,5.0,19.457957146178494,1.1169538147293885,1e-14,465.84,4.658399999999999,57.573934508635745,12.35916505852562,8.091161460054927,1.0,60.0,1.0,0.005034058853778655,0.7
86,1,86,train,0.2231704382402185,48.2521663890207,3.9145749901276927,102.31,0.7758723466153086,False,1,STATION_KEEPING,4,pulsed,0.7228647478945506,0.01,1.0,1.0,60.0,1.1527402550012265,465.84,3.7065966441420257,1049.9312385803648,far,random,0.1876511752069941,0.8274332996576939,61.56107780488469,0.2163130635593902,3.9711522522453815,good,10.0,29.97848813491085,1.0379219223637604,5e-15,465.84,4.658399999999999,48.2521663890207,10.358098572261014,9.654281555863928,1.0,60.0,1.0,0.004625086393861866,0.7
86,1,86,train,0.0248776203788318,36.027238263514896,3.861808507952281,102.31,0.7758723466153086,False,1,STATION_KEEPING,4,pulsed,0.7228647478945506,0.01,1.0,1.0,60.0,1.1527402550012265,465.84,3.7065966441420257,2243.600365107652,very_far,random,0.0334402168646384,0.6733177765131794,77.12315962937257,0.0385478841158396,3.644337083933552,poor,3.0,9.00447070275743,0.6064932449721039,5e-14,465.84,4.658399999999999,36.027238263514896,7.733822399002855,12.930216759683194,1.0,60.0,1.0,0.0006905225484359589,0.7
87,1,87,train,0.9815777526092078,47.17482217314327,3.9671351258509273,91.31,0.6608141092475919,False,1,STATION_KEEPING,4,pulsed,0.6301523345785036,0.01,1.0,1.0,60.0,0.955339325697698,476.8,3.663261428718111,475.42893607113615,near,overhead,1.0096359984184575,0.9128428949429008,0.0,0.9645449739292112,3.984472863518268,excellent,15.0,35.0607380832122,0.9967535396295604,1e-15,476.8,4.768,47.17482217314327,9.89404827456864,10.107086323505916,1.0,60.0,1.0,0.020807238000952598,0.7
87,1,87,train,0.2194536544983957,47.911775500002065,3.6842723088709337,91.31,0.6608141092475919,False,1,STATION_KEEPING,4,pulsed,0.6301523345785036,0.01,1.0,1.0,60.0,0.955339325697698,476.8,3.663261428718111,955.0284353952172,medium,random,0.2306413141595876,0.8414526849312327,58.42968058593464,0.2203407175472514,3.6872663826724352,good,10.0,47.90225352745472,1.0001413758479116,5e-15,476.8,4.768,47.911775500002065,10.048610633389695,9.951624522868693,1.0,60.0,1.0,0.004580369902976905,0.7
87,1,87,train,0.120562412546126,56.815596706222486,3.5107765613725466,91.31,0.6608141092475919,False,1,STATION_KEEPING,4,pulsed,0.6301523345785036,0.01,1.0,1.0,60.0,0.955339325697698,476.8,3.663261428718111,1304.370564449123,far,horizon,0.1162629628949721,0.7912311141458342,67.46010407806305,0.1110705805756991,3.8191855092757634,very_poor,1.0,21.36497518904614,1.0427297873207273,1e-13,476.8,4.768,56.815596706222486,11.916022799123844,8.392061821781068,1.0,60.0,1.0,0.0021219950072780265,0.7
