uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,delta_v_min,delta_v_max,duration_min,duration_max,P_original,T_original,R_original,distance_km,distance_type,pass_type,attenuation_factor,atmospheric_factor,zenith_angle_deg,P_before_noise,R_before_noise,snr_condition,target_snr_db,actual_snr_db,scintillation_factor,cn2
87,1,87,train,0.9815777526092078,476.8,3.9671351258509273,91.31,0.6608141092475919,False,1,STATION_KEEPING,4,pulsed,0.6301523345785036,0.01,1.0,1.0,60.0,0.955339325697698,476.8,3.663261428718111,475.42893607113615,near,overhead,1.0096359984184575,0.9128428949429008,0.0,0.9645449739292112,3.984472863518268,excellent,15.0,35.0607380832122,0.9967535396295604,1e-15
87,1,87,train,0.21945365449839574,476.8,3.6842723088709337,91.31,0.6608141092475919,False,1,STATION_KEEPING,4,pulsed,0.6301523345785036,0.01,1.0,1.0,60.0,0.955339325697698,476.8,3.663261428718111,955.0284353952172,medium,random,0.2306413141595876,0.8414526849312327,58.42968058593464,0.2203407175472514,3.6872663826724352,good,10.0,47.90225352745472,1.0001413758479116,5e-15
87,1,87,train,0.12056241254612601,476.8,3.5107765613725466,91.31,0.6608141092475919,False,1,STATION_KEEPING,4,pulsed,0.6301523345785036,0.01,1.0,1.0,60.0,0.955339325697698,476.8,3.663261428718111,1304.370564449123,far,horizon,0.1162629628949721,0.7912311141458342,67.46010407806305,0.1110705805756991,3.8191855092757634,very_poor,1.0,21.36497518904614,1.0427297873207273,1e-13
87,1,87,train,0.0486792651415776,476.8,3.6966538026433757,91.31,0.6608141092475919,False,1,STATION_KEEPING,4,pulsed,0.6301523345785036,0.01,1.0,1.0,60.0,0.955339325697698,476.8,3.663261428718111,1909.1399776247968,very_far,overhead,0.0488821714608803,0.7126659758950808,74.81728558947114,0.0466990607220766,3.840746054852688,poor,3.0,27.45185164723527,1.08151027644526,5e-14
88,1,88,train,0.76872151066972,473.48,3.9231126100885647,94.62,0.5520945970386766,False,1,STATION_KEEPING,4,pulsed,0.5228114996117452,0.01,1.0,1.0,60.0,0.8507519623621341,473.48,3.713011677885679,493.52805132531927,near,horizon,0.9369412585544876,0.9128428949429008,0.0,0.797104614333278,3.88169405087679,moderate,5.0,28.969108257545297,0.946218865364286,1e-14
88,1,88,train,0.34796441945275136,473.48,3.714393959072729,94.62,0.5520945970386766,False,1,STATION_KEEPING,4,pulsed,0.5228114996117452,0.01,1.0,1.0,60.0,0.8507519623621341,473.48,3.713011677885679,750.8823931532015,medium,random,0.3869139131366629,0.8726059707165215,48.24987920279016,0.3291677708662283,3.76472945907368,poor,3.0,24.86673645682195,1.0554427600920058,5e-14
88,1,88,train,0.1333128508988947,473.48,3.6734988685678696,94.62,0.5520945970386766,False,1,STATION_KEEPING,4,pulsed,0.5228114996117452,0.01,1.0,1.0,60.0,0.8507519623621341,473.48,3.713011677885679,1081.4357502772775,far,random,0.1758957289005747,0.8228425289403829,62.4612557216643,0.1496436365332819,3.791906844879858,poor,3.0,19.24102188115539,0.9652850531900248,5e-14
88,1,88,train,0.04520657125299765,473.48,3.856293580421316,94.62,0.5520945970386766,False,1,STATION_KEEPING,4,pulsed,0.5228114996117452,0.01,1.0,1.0,60.0,0.8507519623621341,473.48,3.713011677885679,1839.4777542089028,very_far,overhead,0.0532861676451551,0.7212130196728198,74.2276252888898,0.0453333116908733,3.8367612830210094,poor,3.0,51.043091957690976,0.895851072162201,5e-14
89,1,89,train,0.7522013864040891,476.84,3.707784069045594,91.3,0.4485975924790849,False,1,STATION_KEEPING,4,pulsed,0.4278185519954536,0.01,1.0,1.0,60.0,0.6649578025006139,476.84,3.696757384476971,419.78490102096447,near,random,1.2950377284794243,0.9128428949429008,0.0,0.8611454420850646,3.6859607746234175,poor,3.0,17.957459332854253,0.8896721062714819,5e-14
89,1,89,train,0.15131666845553485,476.84,3.563252276037435,91.3,0.4485975924790849,False,1,STATION_KEEPING,4,pulsed,0.4278185519954536,0.01,1.0,1.0,60.0,0.6649578025006139,476.84,3.696757384476971,952.414420767148,medium,overhead,0.2320166490500706,0.841842925367832,58.33299870218661,0.1542812810958911,3.5685711827238267,good,10.0,34.32685619515613,0.9679370704373879,5e-15
89,1,89,train,0.06068111271221296,476.84,3.5298519233448085,91.3,0.4485975924790849,False,1,STATION_KEEPING,4,pulsed,0.4278185519954536,0.01,1.0,1.0,60.0,0.6649578025006139,476.84,3.696757384476971,1092.8830674355436,far,horizon,0.1718826817427094,0.8211821619636769,62.7737420894487,0.1142947303395444,3.621538769059886,poor,3.0,6.575021742822936,0.5,5e-14
89,1,89,train,0.023265736163013213,476.84,3.4413387862679143,91.3,0.4485975924790849,False,1,STATION_KEEPING,4,pulsed,0.4278185519954536,0.01,1.0,1.0,60.0,0.6649578025006139,476.84,3.696757384476971,1968.416641246771,very_far,overhead,0.0455194772425976,0.7054907324723522,75.28499416765615,0.0302685315582144,3.688146292694492,very_poor,1.0,12.714389437772716,0.8154240646992704,1e-13
90,1,90,train,0.45688623988223387,476.87,4.197019660740866,91.29,0.3538902134398654,False,1,STATION_KEEPING,4,pulsed,0.3375192521661372,0.01,1.0,1.0,60.0,0.507478494319618,476.87,4.022001213185788,496.29826806525614,near,overhead,0.92651089151761,0.9128428949429008,0.0,0.4701843521980837,4.167654503556708,excellent,15.0,30.969561043449524,0.9558012827044422,1e-15
90,1,90,train,0.1417943099353263,476.87,3.64238471939806,91.29,0.3538902134398654,False,1,STATION_KEEPING,4,pulsed,0.3375192521661372,0.01,1.0,1.0,60.0,0.507478494319618,476.87,4.022001213185788,861.0076803010653,medium,overhead,0.2885435684722378,0.8556288914686814,54.49915847907036,0.1464296556739008,3.641530706880647,excellent,15.0,29.99091795836741,0.9702578231080715,1e-15
90,1,90,train,0.07904245822463865,476.87,3.926203300154784,91.29,0.3538902134398654,False,1,STATION_KEEPING,4,pulsed,0.3375192521661372,0.01,1.0,1.0,60.0,0.507478494319618,476.87,4.022001213185788,1126.2181452747936,far,random,0.1609096908517407,0.8163703674344969,63.64294293135403,0.0816582076348765,3.977564672175232,poor,3.0,29.888010667581838,0.9931056402590545,5e-14
90,1,90,train,0.014124853255631151,476.87,4.023827688859906,91.29,0.3538902134398654,False,1,STATION_KEEPING,4,pulsed,0.3375192521661372,0.01,1.0,1.0,60.0,0.507478494319618,476.87,4.022001213185788,2264.8035526072345,very_far,overhead,0.0326998644427531,0.6709142539786337,77.24575483300593,0.016594477971864,4.0163739394801645,moderate,5.0,16.546581433502176,0.8631665702448883,1e-14
91,1,91,train,0.4289386870270048,299.93,6.377271601632907,1.28,0.315099219543864,False,1,STATION_KEEPING,4,pulsed,0.1890154178355822,0.01,1.0,1.0,60.0,0.6577366925022509,299.93,6.724193834878078,596.9137216501508,near,random,0.6294005963847599,0.8970368131606947,33.1080487048036,0.4139798665250561,6.350629598645445,excellent,15.0,28.84163544471113,1.0467192898202369,1e-15
91,1,91,train,0.12613601884611755,299.93,6.498496112853851,1.28,0.315099219543864,False,1,STATION_KEEPING,4,pulsed,0.1890154178355822,0.01,1.0,1.0,60.0,0.6577366925022509,299.93,6.724193834878078,981.1996531071926,medium,random,0.2174903648200231,0.8375577953697427,59.36412314210415,0.1430513932078299,6.356607757641505,poor,3.0,18.54420804322068,0.8709796890829121,5e-14
91,1,91,train,0.08284655603734033,299.93,6.7599676296270514,1.28,0.315099219543864,False,1,STATION_KEEPING,4,pulsed,0.1890154178355822,0.01,1.0,1.0,60.0,0.6577366925022509,299.93,6.724193834878078,1152.2332632380164,far,horizon,0.1530230689131232,0.8126391026472578,64.2821420479757,0.1006488872234617,6.579173335310584,poor,3.0,15.046640659589256,0.8615993433966563,5e-14
91,1,91,train,0.07201824192827008,299.93,6.162124140310669,1.28,0.315099219543864,False,1,STATION_KEEPING,4,pulsed,0.1890154178355822,0.01,1.0,1.0,60.0,0.6577366925022509,299.93,6.724193834878078,1596.9778887054792,very_far,overhead,0.0737120035844312,0.7519622063519362,71.75436988342352,0.0484830894353378,6.151294919806031,poor,3.0,6.277464606148553,1.3823550918885765,5e-14
92,1,92,train,0.40615533033571616,299.98,3.7442371305144944,1.24,0.2615710261571251,False,1,STATION_KEEPING,4,pulsed,0.1569321528532287,0.01,1.0,1.0,60.0,0.4965252771785837,299.98,3.859189972604247,508.472880460441,near,random,0.8813250127038169,0.911447538866242,10.47428029216704,0.4376001462171814,3.780387507842895,good,10.0,22.870567606504473,0.9450149575398343,5e-15
92,1,92,train,0.2029144171816565,299.98,3.896068760699705,1.24,0.2615710261571251,False,1,STATION_KEEPING,4,pulsed,0.1569321528532287,0.01,1.0,1.0,60.0,0.4965252771785837,299.98,3.859189972604247,701.3021897600789,medium,horizon,0.4475086955395999,0.880383429565239,44.52378542112592,0.2221993790926262,3.7990355569089393,good,10.0,21.230479943924454,0.91396501555644,5e-15
92,1,92,train,0.05743411593617904,299.98,3.6493117794074204,1.24,0.2615710261571251,False,1,STATION_KEEPING,4,pulsed,0.1569321528532287,0.01,1.0,1.0,60.0,0.4965252771785837,299.98,3.859189972604247,1292.113930030609,far,overhead,0.1187335019934748,0.7929300663430447,67.23435370890272,0.0589541849876939,3.6927975314840182,good,10.0,31.772838506223053,0.97800976399898,5e-15
92,1,92,train,0.03499891935114807,299.98,3.5816377332917297,1.24,0.2615710261571251,False,1,STATION_KEEPING,4,pulsed,0.1569321528532287,0.01,1.0,1.0,60.0,0.4965252771785837,299.98,3.859189972604247,1796.0328629100256,very_far,random,0.056313306998721,0.7266070062110338,73.83578155440505,0.0279609803663826,3.562873248715841,poor,3.0,11.982129174951057,1.2503279623132615,5e-14
93,1,93,train,0.5004602794961153,475.75,3.367036516226823,92.41,0.3064110519587313,False,1,STATION_KEEPING,4,pulsed,0.2915501159387328,0.01,1.0,1.0,60.0,0.6063310658163437,475.75,3.4688747344903783,552.0029943488071,near,random,0.7419576381308393,0.9043196516414284,25.069810317513127,0.4498719655184487,3.443301758087004,good,10.0,18.980774328464488,1.1034041323305854,5e-15
93,1,93,train,0.3520442043375556,475.75,3.2271895790049725,92.41,0.3064110519587313,False,1,STATION_KEEPING,4,pulsed,0.2915501159387328,0.01,1.0,1.0,60.0,0.6063310658163437,475.75,3.4688747344903783,682.7254110056127,medium,horizon,0.4737678400205676,0.8833192669805712,42.91548861373968,0.2872601593891777,3.360956750160646,poor,3.0,12.93614662383873,1.1537880642539493,5e-14
93,1,93,train,0.0588578078431055,475.75,3.25546851665141,92.41,0.3064110519587313,False,1,STATION_KEEPING,4,pulsed,0.2915501159387328,0.01,1.0,1.0,60.0,0.6063310658163437,475.75,3.4688747344903783,1448.061041211815,far,horizon,0.0919987582466457,0.7716417114648007,69.80054258528017,0.0557817051414688,3.2473842304160807,good,10.0,25.169773194682357,1.0718077695973205,5e-15
93,1,93,train,0.02014055970147025,475.75,3.2700566391902206,92.41,0.3064110519587313,False,1,STATION_KEEPING,4,pulsed,0.2915501159387328,0.01,1.0,1.0,60.0,0.6063310658163437,475.75,3.4688747344903783,1764.5398111513111,very_far,overhead,0.0586578100858661,0.7305480047660418,73.53915722193702,0.0355660525078158,3.282206745315263,poor,3.0,7.255930529996983,0.5858440185990778,5e-14
94,1,94,train,0.32436722604101503,474.64,3.7811189273678183,93.51,0.2507251451536033,False,1,STATION_KEEPING,4,pulsed,0.2380083657914125,0.01,1.0,1.0,60.0,0.3666149032915703,474.64,3.7071355571041806,482.713586261994,near,horizon,0.9793930173025536,0.9128428949429008,0.0,0.3590600763228149,3.8101164628904343,poor,3.0,20.29854237833007,0.9009394710493526,5e-14
94,1,94,train,0.16435498923796146,474.64,3.8901378792579893,93.51,0.2507251451536033,False,1,STATION_KEEPING,4,pulsed,0.2380083657914125,0.01,1.0,1.0,60.0,0.3666149032915703,474.64,3.7071355571041806,698.1035892092838,medium,overhead,0.4518777945386603,0.8808880805981465,44.25622848338068,0.165665133944399,3.8901577932276368,good,10.0,42.0379839831153,1.0065304166719689,5e-15
94,1,94,train,0.037642329350588644,474.64,3.552806074784674,93.51,0.2507251451536033,False,1,STATION_KEEPING,4,pulsed,0.2380083657914125,0.01,1.0,1.0,60.0,0.3666149032915703,474.64,3.7071355571041806,1437.287569927786,far,overhead,0.0935583553773694,0.7730897400597535,69.64245191496107,0.0342998874087926,3.528652111858777,poor,3.0,20.22453756929879,1.2148267220097413,5e-14
94,1,94,train,0.015735656556941636,474.64,4.02140824013467,93.51,0.2507251451536033,False,1,STATION_KEEPING,4,pulsed,0.2380083657914125,0.01,1.0,1.0,60.0,0.3666149032915703,474.64,3.7071355571041806,2030.8503942878144,very_far,random,0.0423114112185219,0.6980288380054083,75.74710405675617,0.0155119939320082,3.959856310011663,moderate,5.0,36.81281128466049,1.0170176943191933,1e-14
95,1,95,train,0.5140099428172988,0.04,,4.87,0.5275740435399565,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.4346648685143472,0.04,,432.2508125703848,near,overhead,1.2214182690544335,0.9128428949429008,0.0,0.530907611319567,,good,10.0,29.943841793580678,0.9815566428335686,5e-15
95,1,95,train,0.09361125396250827,0.04,,4.87,0.5275740435399565,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.4346648685143472,0.04,,955.195531442232,medium,overhead,0.2305537942071061,0.8414277470470027,58.43583940122826,0.1002136346445156,,moderate,5.0,23.624515085806156,0.9120357572632494,1e-14
95,1,95,train,0.056226374532868426,0.04,,4.87,0.5275740435399565,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.4346648685143472,0.04,,1245.303957755936,far,overhead,0.1288801135293515,0.7994598136589585,66.3274902126774,0.0560196576013497,,very_poor,1.0,48.64913663842828,0.9283887726253359,1e-13
95,1,95,train,0.02075491498947375,0.04,,4.87,0.5275740435399565,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.4346648685143472,0.04,,2036.5680135770888,very_far,horizon,0.0420332706243985,0.6973503322206744,75.78796139263198,0.0182703860491821,,poor,3.0,17.33000292806629,1.1293926749181804,5e-14
96,1,96,train,0.4215833552325052,38.1,1.4888413638000093,5.51,0.42449760485691,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3716875101871237,38.1,1.4351747031613058,425.1327705737072,near,horizon,1.2626613361826813,0.9128428949429008,0.0,0.4693154482552876,1.4673458710764606,moderate,5.0,19.853087241472373,0.9099307816287323,1e-14
96,1,96,train,0.07752110799160727,38.1,1.5099604967285285,5.51,0.42449760485691,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3716875101871237,38.1,1.4351747031613058,792.8123038345402,medium,overhead,0.3444801853809862,0.8660939410534995,50.90070214338827,0.1280389824130575,1.5533896127363094,poor,3.0,8.077942728783595,0.7070087396827447,5e-14
96,1,96,train,0.046192497334926544,38.1,1.3500596122872262,5.51,0.42449760485691,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3716875101871237,38.1,1.4351747031613058,1277.208276019967,far,overhead,0.1218386016851281,0.7950022273095723,66.95345221342957,0.0452858865050259,1.3525901216438418,excellent,15.0,33.9703110806673,1.0209146147481716,1e-15
96,1,96,train,0.02268188374450365,38.1,1.5169066826160138,5.51,0.42449760485691,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3716875101871237,38.1,1.4351747031613058,1753.1846061266017,very_far,overhead,0.0595362116211817,0.7319753989368886,73.42947737434035,0.0221288662634507,1.5026486858438062,good,10.0,32.04298626085536,1.0335966278353836,5e-15
97,1,97,train,0.308562459261309,205.94,7.069078965724796,1.27,0.3149637391088392,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.4926023220369616,205.94,6.709839728447067,583.3696815258392,near,horizon,0.6605732115475861,0.8992255910946122,31.0086593700173,0.3253998978837539,7.007217798695294,excellent,15.0,25.72282620234074,0.9558241809267075,1e-15
97,1,97,train,0.15914925374476546,205.94,7.2331834568503135,1.27,0.3149637391088392,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.4926023220369616,205.94,6.709839728447067,843.2516847658367,medium,overhead,0.3017757144724553,0.8583387379693588,53.6338837659552,0.1486554176834946,7.112532859345669,poor,3.0,23.02492538232718,1.0648203629843422,5e-14
97,1,97,train,0.06337709280669597,205.94,6.752445408414216,1.27,0.3149637391088392,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.4926023220369616,205.94,6.709839728447067,1265.9430456730342,far,random,0.1242616426082594,0.7965726963845744,66.73636618317165,0.0612115736889556,6.822511778858106,moderate,5.0,29.025337846110766,1.0235569870639893,1e-14
97,1,97,train,0.008709891510219898,205.94,7.147542098506792,1.27,0.3149637391088392,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.4926023220369616,205.94,6.709839728447067,2488.6038985195764,very_far,horizon,0.0260843111119335,0.6461761390644957,78.40947868856644,0.0128491922224729,6.838294824719672,poor,3.0,9.83895161193271,0.7619766579466003,5e-14
98,1,98,train,0.5191720696062067,745.97,22.623630733129055,1.27,0.3131263222865403,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.5738852200925365,745.97,22.187232796033346,493.7518594027905,near,random,0.9360920567035635,0.9128428949429008,0.0,0.5372093959881998,22.688407551984135,excellent,15.0,29.479427389229166,0.9485786934807005,1e-15
98,1,98,train,0.11911334764333689,745.97,20.923753326477033,1.27,0.3131263222865403,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.5738852200925365,745.97,22.187232796033346,968.2663433094272,medium,random,0.2238518021517175,0.8394798161091396,58.90980138229036,0.1284652407459493,20.89767889834466,excellent,15.0,22.757717057293007,0.9365048466143306,1e-15
98,1,98,train,0.09867202871039253,745.97,21.034901361451173,1.27,0.3131263222865403,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.5738852200925365,745.97,22.187232796033346,1171.2018384053144,far,horizon,0.1476130928021087,0.8099316341125864,64.72825952808829,0.0847129722512782,21.650268335558465,poor,3.0,15.661874889437886,1.1213867892076745,5e-14
98,1,98,train,0.02070493655553583,745.97,22.352607447277542,1.27,0.3131263222865403,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.5738852200925365,745.97,22.187232796033346,2122.7087449882083,very_far,overhead,0.0381292544267482,0.6872252734044136,76.37606674027889,0.0218818155686587,22.185102984565457,moderate,5.0,25.38671715046551,0.9733586465924823,1e-14
99,1,99,train,0.0,2278.86,4.804875842737895,1.21,0.1297693689407104,False,0,STATION_KEEPING,4,pulsed,0.5914524482084547,0.01,1.0,1.0,60.0,0.0,2278.86,4.790205499406431,442.39092221610855,near,horizon,1.16606734881708,0.9128428949429008,0.0,0.0,4.821587840034486,excellent,15.0,0.0,0.9659822420973636,1e-15
99,1,99,train,0.0,2278.86,4.758293425832417,1.21,0.1297693689407104,False,0,STATION_KEEPING,4,pulsed,0.5914524482084547,0.01,1.0,1.0,60.0,0.0,2278.86,4.790205499406431,775.1958411681491,medium,random,0.3614500421211425,0.8688226597984767,49.83445196367052,0.0,4.763924647279339,good,10.0,0.0,1.042634080155721,5e-15
99,1,99,train,0.0,2278.86,4.736584888438528,1.21,0.1297693689407104,False,0,STATION_KEEPING,4,pulsed,0.5914524482084547,0.01,1.0,1.0,60.0,0.0,2278.86,4.790205499406431,1496.6842492055891,far,random,0.085393502498472,0.7651475549354047,70.48389557534233,0.0,4.728931089653364,very_poor,1.0,0.0,0.6328874054895848,1e-13
99,1,99,train,0.0,2278.86,5.066157240543339,1.21,0.1297693689407104,False,0,STATION_KEEPING,4,pulsed,0.5914524482084547,0.01,1.0,1.0,60.0,0.0,2278.86,4.790205499406431,1562.063106540155,very_far,overhead,0.0775110468987451,0.7565205756823224,71.33166240097815,0.0,5.011598680001344,poor,3.0,0.0,0.894941362868569,5e-14
100,1,100,train,0.6415033644213073,1462.45,5.804757088357489,2.94,0.4552430862625198,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.4682418254787626,1462.45,5.667100055235521,430.4653420315152,near,random,1.2315716024889525,0.9128428949429008,0.0,0.576673335357232,5.63701287399071,poor,3.0,18.98307298361726,1.1139993758924456,5e-14
100,1,100,train,0.1700932588688886,1462.45,5.699122797485131,2.94,0.4552430862625198,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.4682418254787626,1462.45,5.667100055235521,757.1709566280932,medium,overhead,0.3800861520053503,0.8716255099793229,48.67321122305044,0.1779722336541837,5.841877444492121,moderate,5.0,27.07764381391597,0.9383950974443874,1e-14
100,1,100,train,0.051026277750000376,1462.45,5.97805695631543,2.94,0.4552430862625198,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.4682418254787626,1462.45,5.667100055235521,1363.0900641919504,far,horizon,0.1053750099705421,0.7831531955877992,68.48076136350441,0.0493409870284494,5.980116437366781,excellent,15.0,29.3305071572328,1.0324736110068824,1e-15
100,1,100,train,0.015935568918006432,1462.45,5.329909000252976,2.94,0.4552430862625198,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.4682418254787626,1462.45,5.667100055235521,2159.951301129279,very_far,overhead,0.0365941359977811,0.6829036094233993,76.61538416958973,0.0171349050414191,5.265630760174733,moderate,5.0,23.09851383066199,0.9416884927697309,1e-14
101,1,101,train,0.0,0.01,,170.69,0.4785548426798161,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0,0.0,0.01,,590.0122189248875,near,overhead,0.6450115726720302,0.8981513141361032,32.065679886267525,0.0,,excellent,15.0,0.0,0.9872372965978629,1e-15
101,1,101,train,0.0,0.01,,170.69,0.4785548426798161,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0,0.0,0.01,,670.894200499709,medium,horizon,0.491666955462001,0.8851952755321467,41.81736170910384,0.0,,moderate,5.0,0.0,0.8649900881873579,1e-14
101,1,101,train,0.0,0.01,,170.69,0.4785548426798161,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0,0.0,0.01,,1020.126869969962,far,random,0.1998265761530987,0.8318051644367488,60.65053736903015,0.0,,moderate,5.0,0.0,0.8838065593619913,1e-14
101,1,101,train,0.0,0.01,,170.69,0.4785548426798161,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0,0.0,0.01,,2392.4876896873266,very_far,random,0.0286801719050668,0.6566609113900205,77.93697675016405,0.0,,poor,3.0,0.0,0.7149866607721174,5e-14
102,1,102,train,0.554158554614774,1101.88,7.2890134503128845,1.25,0.3043628466802587,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.6249177719652256,1101.88,6.8337481355998735,460.49605622758565,near,random,1.0761782683420555,0.9128428949429008,0.0,0.6725229256897121,7.339197607067896,good,10.0,15.089721944849625,0.8458248268331223,5e-15
102,1,102,train,0.2347600000034661,1101.88,7.299247222254209,1.25,0.3043628466802587,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.6249177719652256,1101.88,6.8337481355998735,746.5341954226144,medium,horizon,0.3917386706513885,0.8732846928467303,47.95132586385529,0.244804457256085,7.283001427628648,good,10.0,27.737852617387773,0.9383957207591839,5e-15
102,1,102,train,0.070254099694348,1101.88,7.203151815555722,1.25,0.3043628466802587,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.6249177719652256,1101.88,6.8337481355998735,1280.9094650314998,far,horizon,0.1210570192461173,0.7944870764177152,67.0238670513453,0.075650682748035,7.09576185411942,moderate,5.0,22.933864820178318,0.9346036866363078,1e-14
102,1,102,train,0.02312114830383343,1101.88,6.6581503500737025,1.25,0.3043628466802587,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.6249177719652256,1101.88,6.8337481355998735,2008.9341517513544,very_far,horizon,0.0434012017188453,0.7006371312328844,75.58826879656317,0.0271221822787541,6.878428611867061,very_poor,1.0,16.62302069393181,0.9094430765924812,1e-13
103,1,103,train,0.4841907496993725,202.13,6.467488803146178,1.42,0.4137331558474139,False,1,PHASE_ADJUSTMENT,2,continuous,0.1672557655828755,0.1,10.0,10.0,300.0,0.6016124534564412,202.13,6.702260605645421,529.414359628665,near,overhead,0.8099145016463631,0.9080099341813532,19.18894342386227,0.4872546504254194,6.457867050451969,excellent,15.0,44.029579801812524,0.9925329108587697,1e-15
103,1,103,train,0.2220895516456191,202.13,6.90143774979209,1.42,0.4137331558474139,False,1,PHASE_ADJUSTMENT,2,continuous,0.1672557655828755,0.1,10.0,10.0,300.0,0.6016124534564412,202.13,6.702260605645421,763.2626672924051,medium,horizon,0.3736362896947717,0.8706770226228069,49.074095776694136,0.2247842449436332,6.914692233255155,excellent,15.0,38.42507071500917,0.9863877122845994,1e-15
103,1,103,train,0.12007728686416254,202.13,6.844852626000367,1.42,0.4137331558474139,False,1,PHASE_ADJUSTMENT,2,continuous,0.1672557655828755,0.1,10.0,10.0,300.0,0.6016124534564412,202.13,6.702260605645421,1045.8618395295034,far,overhead,0.189250350591683,0.8280285633962937,61.44027235175072,0.1138553677369541,6.926812891029044,excellent,15.0,25.2485717518,1.053650781660979,1e-15
103,1,103,train,0.023316444071075214,202.13,6.931324767353717,1.42,0.4137331558474139,False,1,PHASE_ADJUSTMENT,2,continuous,0.1672557655828755,0.1,10.0,10.0,300.0,0.6016124534564412,202.13,6.702260605645421,2155.5177383430523,very_far,overhead,0.0367724156450099,0.6834163332508673,76.5873405097468,0.0221227431957144,6.9556892194048086,excellent,15.0,25.358564539228645,1.0498084923866193,1e-15
104,1,104,train,0.32041647804357387,0.0,,172.75,0.3971527388963939,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3085586976161796,0.0,,465.309368534356,near,overhead,1.054028744875896,0.9128428949429008,0.0,0.3252297367689229,,excellent,15.0,36.59500207131178,0.9920290738989082,1e-15
104,1,104,train,0.07352147855255856,0.0,,172.75,0.3971527388963939,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3085586976161796,0.0,,911.2605690176048,medium,overhead,0.255304728501819,0.8480159222414597,56.72277919328185,0.0787764945217736,,good,10.0,23.51643649524947,0.9429872657046424,5e-15
104,1,104,train,0.03531543911885927,0.0,,172.75,0.3971527388963939,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3085586976161796,0.0,,1333.9245794239932,far,random,0.110595251508687,0.7871527592579394,67.98595984397934,0.0341251267680543,,excellent,15.0,29.14796015753083,1.0305213708740957,1e-15
104,1,104,train,0.017627761606865442,0.0,,172.75,0.3971527388963939,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3085586976161796,0.0,,1775.1525256017137,very_far,overhead,0.057852943355039,0.7292170255964023,73.6403417570169,0.0178510288548934,,poor,3.0,38.048061051252965,0.8813046308361399,5e-14
