uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid
1351,13,83,test,0.49390936771935307,299.95,15.019120068603762,1.25,0.25669241643392243,False,1
1352,13,84,test,0.32041415896355263,299.96,6.661180755209176,1.25,0.20222972695962108,False,1
1353,13,85,test,0.8323658581660164,476.87,3.470577755064729,91.26,0.4934486128868727,False,1
1354,13,86,test,0.8681928620192227,476.88,3.9612722174955812,91.24,0.4390347587471149,True,1
1355,13,87,test,0.5400684688158482,476.89,4.58436795898549,91.23,0.35763052518658855,False,1
1356,13,88,test,0.4500695160847539,476.81,4.100297419832212,91.27,0.30129993053050985,False,1
1357,13,89,test,0.4004182049126263,476.83,4.031606012775294,91.28,0.24618275463722009,False,1
1358,13,90,test,0.30340812389141075,476.89,3.521585154064156,91.26,0.19409801249936418,False,1
1359,13,91,test,0.23178432470911772,300.0,1.7112498836701773,1.19,0.1329357752269098,False,1
1360,13,92,test,0.1969953688762747,299.98,5.967534803328253,1.21,0.11022008516327647,False,1
1361,13,93,test,0.26142187546227197,476.77,5.022546225075269,91.31,0.1527320889999741,True,1
1362,13,94,test,0.1841251326057985,476.86,3.6838314901080853,91.23,0.11932806725639619,True,1
1363,13,95,test,0.20933183898817337,47.03,4.096495511159286,1.48,0.250357873509294,False,1
1364,13,96,test,0.1866938769104022,2.56,3.9313209846203425,1.37,0.222681196818491,False,1
1365,13,97,test,0.24480404899729122,205.91,3.8791714557542947,1.22,0.1512641541053424,True,1
1366,13,98,test,0.24773481052041896,745.95,9.803775991235756,1.21,0.14936079943000907,False,1
1367,13,99,test,0.0,2278.86,2.4958431735484283,1.18,0.08081350011356002,False,0
1368,13,100,test,0.2333349054871529,1496.13,13.917478153640573,1.96,0.21350239063035312,False,1
1369,13,101,test,0.19208641146081645,101.81,3.9145167142750106,181.65,0.24097525587589416,False,1
1370,13,102,test,0.2451646200867096,1102.0,5.495736518965709,1.2,0.144020994616215,False,1
1371,13,103,test,0.20490679733036096,203.53,3.6323606970585183,1.34,0.19205139991535777,False,1
1372,13,104,test,0.14972921503314898,143.17000000000002,3.919931481649896,1.44,0.18125452769754266,False,1
1373,13,105,test,0.16736693156122387,38.300000000000004,1.219444017182864,1.37,0.1692066297096022,False,1
1374,13,106,test,0.20056708485187458,205.97,4.284122008321965,1.2,0.11597923323412108,False,1
1375,13,107,test,0.20257071742160118,745.97,5.9012758032455865,1.22,0.11352573179190889,False,1
1376,13,108,test,0.0,2245.79,11.648905831546948,1.18,0.06732845665727896,False,0
1377,13,109,test,0.1737732534109663,1469.15,12.2522117231973,1.37,0.16229439259445,False,1
1378,13,110,test,0.15699554414187175,0.05,,1.45,0.18635764425190385,False,0
1379,13,111,test,0.19729948954451199,1018.02,2.701892388300288,1.2,0.11179693139970265,False,1
1380,13,112,test,0.1795298167514193,273.69,5.985642013553263,1.3,0.1366583521240463,False,1
1381,14,1,test,1.9944704476934834,299.98,3.200229978208008,1.25,1.1241900517319454,False,1
1382,14,2,test,1.6121107586291603,299.89,6.566147960728188,1.33,1.0213539028741254,False,1
1383,14,3,test,1.7013952135924812,299.96,4.053280907430054,1.24,0.8304087863627659,False,1
1384,14,4,test,1.2362471269863224,299.98,2.969315971210291,1.25,0.700842658567729,False,1
1385,14,5,test,1.2286386122833823,299.99,4.361409212573964,1.22,0.5720482816281143,True,1
1386,14,6,test,0.9520043406256418,300.0,16.618667935837884,1.23,0.4599646618372351,False,1
1387,14,7,test,2.177150887333964,471.32,3.8817526189136515,96.84,1.0993829772681398,False,1
1388,14,8,test,1.610351224730949,476.89,3.6936852744818065,91.3,0.9340375893849476,False,1
1389,14,9,test,1.232446141677606,476.85,3.6631554162068762,91.31,0.7949389633131443,False,1
1390,14,10,test,0.974264153926146,476.82,3.5544677992404186,91.31,0.6770101737287102,False,1
1391,14,11,test,1.2128927980227888,476.87,3.91768855323076,91.29,0.5586738975201974,False,1
1392,14,12,test,0.7573294370785026,475.75,4.0063337403744885,92.4,0.4472076751277845,False,1
1393,14,13,test,0.0,0.0,,33.68,1.7587512780707488,True,0
1394,14,14,test,0.0,1.02,3.918292944079177,14.39,1.7207160956268224,True,0
1395,14,15,test,1.7982591760278412,205.9,6.617319776292934,1.28,1.1017746521087812,False,1
1396,14,16,test,1.903629274805497,745.95,17.166858545351147,1.27,1.0925162809929094,False,1
1397,14,17,test,0.0,2218.14,2.7354579280981417,1.25,0.45804958090141396,False,0
1398,14,18,test,1.4595094937957076,1490.1100000000001,4.640344151772945,5.73,1.5890880969017533,False,1
1399,14,19,test,0.0,0.0,,,0.0,False,0
1400,14,20,test,2.067432902617984,1079.97,4.651254026129696,1.26,1.0565599561626287,False,1
1401,14,21,test,1.6600472616597488,298.65000000000003,17.744738165679898,1.36,1.2357239405037017,False,1
1402,14,22,test,0.0,0.0,,,0.0,False,0
1403,14,23,test,1.1001636051532973,39.03,1.502914924149031,1.6,1.2757093800524695,False,1
1404,14,24,test,1.4153639606811643,205.99,5.589338365498381,1.25,0.9124384355452161,False,1
1405,14,25,test,1.4966880129058637,745.9300000000001,20.601044340031873,1.27,0.9130137114807065,False,1
1406,14,26,test,0.0,2343.48,2.16666078104787,1.22,0.3894748693190667,False,0
1407,14,27,test,1.253221798937449,1466.83,19.717608400512777,4.71,1.3699511518273828,False,1
1408,14,28,test,1.5605467314498536,0.04,,122.46000000000001,1.8200459050586892,False,0
1409,14,29,test,1.9835668764822152,995.87,2.409977826738644,1.29,0.8860412613866528,True,1
1410,14,30,test,1.489412902830203,310.5,4.192411593070414,1.4000000000000001,1.0636817318778888,False,1
1411,14,31,test,1.1292447142672506,175.93,10.988372046251193,12.71,1.3449883630766852,False,1
1412,14,32,test,0.9585175807295417,42.97,1.5692145089336462,1.52,1.1165345493021694,False,1
1413,14,33,test,1.305731593060884,205.96,8.56815444578419,1.28,0.7631025092322222,False,1
1414,14,34,test,1.345005699089315,745.92,11.412159720747022,1.28,0.7608554043769941,False,1
1415,14,35,test,0.0,2295.09,2.0990016665326117,1.22,0.3134296912366707,False,0
1416,14,36,test,1.2164803846130479,1470.29,3.140212154158814,1.43,1.1299123803448061,False,1
1417,14,37,test,0.0,0.0,,,0.0,False,0
1418,14,38,test,1.5129577889289305,952.95,4.358100537978217,1.28,0.7320177455815164,False,1
1419,14,39,test,1.039466806396128,321.0,5.846938105088575,2.45,0.8587469221524585,False,1
1420,14,40,test,1.5631168277697567,299.97,7.423044558305571,1.28,0.9833520902814441,False,1
1421,14,41,test,1.487769799923216,299.97,3.741384048596868,1.25,0.8509872560015329,False,1
1422,14,42,test,1.423833247476715,299.98,2.9881780262924624,1.24,0.7255046204166069,False,1
1423,14,43,test,0.9597096374104487,299.99,3.0208097620200016,1.23,0.6087837793078708,False,1
1424,14,44,test,0.8740759087281877,299.97,16.34560151730205,1.27,0.5056075932662841,False,1
1425,14,45,test,0.7677083194269533,299.96,163.41600327397558,1.25,0.40280058011717146,False,1
1426,14,46,test,1.4246314948142182,471.34000000000003,3.81980100482923,96.82000000000001,0.9568089917731724,False,1
1427,14,47,test,1.3887034978025867,476.84000000000003,4.000713517505989,91.31,0.8372333819885955,False,1
1428,14,48,test,1.0004769886618776,476.78000000000003,3.81042672169275,91.32000000000001,0.6977633559647664,False,1
1429,14,49,test,0.8651243088356385,476.86,4.200146699479938,91.3,0.6000251538254762,False,1
1430,14,50,test,0.7627368798245215,476.75,3.5119079757394034,91.33,0.4969142927538797,False,1
1431,14,51,test,0.563300143082727,475.67,4.063120036903383,92.42,0.39066091824135585,True,1
1432,14,52,test,0.7611101316103291,7.22,16.453218797925125,180.69,0.9661564873767402,False,1
1433,14,53,test,0.947753888516841,37.42,1.4424301934243833,2.38,0.9397198987571846,False,1
1434,14,54,test,0.978935273397741,205.91,11.712212807971296,1.27,0.5963530833209968,False,1
1435,14,55,test,0.9822733321720739,745.87,20.888662531871265,1.33,0.6025518549776596,False,1
1436,14,56,test,0.0,2255.2000000000003,8.381051085799257,5.78,0.25095921690937106,False,0
1437,14,57,test,1.1020089632968801,1196.54,7.103208927427256,148.18,0.9686359148932757,True,1
1438,14,58,test,0.7455127614902002,0.02,,252.92000000000002,0.9817057666470093,True,0
1439,14,59,test,1.1354026531411816,1087.96,8.581476992041324,1.27,0.5857095279808497,False,1
1440,14,60,test,0.8121189708733358,204.05,2.438864003171155,2.5300000000000002,0.7796456995025893,False,1
1441,14,61,test,0.6718313518029563,18.17,17.532788403890713,1.7,0.7914794107525687,False,1
1442,14,62,test,0.0,0.02,,8.63,0.7169229451568668,False,0
1443,14,63,test,0.9299593396042903,205.96,6.170347286467886,1.28,0.47202348282891926,False,1
1444,14,64,test,0.878955844982192,745.92,19.607810935838614,1.28,0.4821945601849974,False,1
1445,14,65,test,0.0,2282.08,4.548934096034768,1.21,0.2034165392004104,False,0
1446,14,66,test,0.7545533390840431,1462.67,6.0505109484396495,13.11,0.7263429813059993,False,1
1447,14,67,test,0.5809088059631835,0.01,,185.63,0.7560175040881161,False,0
1448,14,68,test,0.9331959974182524,1066.8600000000001,6.88993240431987,1.26,0.46941336629907454,False,1
1449,14,69,test,0.6400400265700824,202.97,2.8797947606356202,1.56,0.6115500151296999,False,1
1450,14,70,test,0.0,0.0,,,0.0,False,0
1451,14,71,test,0.48109841324235725,0.08,,1.77,0.5636958047161459,False,0
1452,14,72,test,0.5535159441167223,205.89000000000001,5.3555638098887375,1.29,0.37932646746180215,False,1
1453,14,73,test,0.5971318769861241,745.9300000000001,19.900036529252922,1.28,0.37734587226167987,False,1
1454,14,74,test,0.0,2281.51,3.2544648748595684,1.21,0.16025550917590814,False,0
1455,14,75,test,0.6627165127133473,1453.52,19.62190636592073,1.44,0.5638497894946215,False,1
1456,14,76,test,0.4560393695814541,0.0,,291.37,0.5977462791028569,False,0
1457,14,77,test,0.6590624143265817,1057.99,3.553183178648777,1.25,0.3693964571360247,False,1
1458,14,78,test,0.8121637484089139,238.55,2.3718757569279574,1.37,0.4707097887084489,True,1
1459,14,79,test,1.6336571294749997,299.95,6.344204591245099,1.25,0.8865855785722809,False,1
1460,14,80,test,1.5338797240033704,299.96,10.886105118340462,1.27,0.7708577699651936,False,1
1461,14,81,test,1.1577953123487328,299.99,4.091184817268384,1.24,0.6573307419094485,False,1
1462,14,82,test,0.9976816103009276,299.95,4.301200992741324,1.27,0.553260546396636,False,1
1463,14,83,test,0.800746497967343,299.94,20.423433837350565,1.28,0.4618866886710826,False,1
1464,14,84,test,0.7111611835584665,299.98,3.87602404612009,1.27,0.35709745201865434,True,1
1465,14,85,test,1.2591886761940057,475.79,3.78592695332302,92.39,0.8663692030227019,False,1
1466,14,86,test,1.180459608998655,476.87,3.913307988193852,91.3,0.7428401606267816,False,1
1467,14,87,test,0.9121227607186988,476.83,4.021403569181227,91.34,0.638883201816467,False,1
1468,14,88,test,0.8140054150025542,474.62,3.558713703030722,93.52,0.5492124753744335,False,1
1469,14,89,test,0.6401766652552396,476.83,3.961160091306735,91.3,0.4435130083109829,True,1
1470,14,90,test,0.5232736092789437,476.81,4.102052358943096,91.32000000000001,0.3486557308317111,False,1
1471,14,91,test,0.5644024004671119,299.99,7.201687151773447,1.23,0.30710626930276164,False,1
1472,14,92,test,0.4533296410888491,299.98,6.525194975840229,1.24,0.25913054212202435,False,1
1473,14,93,test,0.46219482389419636,476.82,4.064843718784737,91.32000000000001,0.30129232784066806,False,1
1474,14,94,test,0.383752070646129,476.81,4.132174381413868,91.31,0.2552770646604932,False,1
1475,14,95,test,0.3865863854877428,0.01,,10.700000000000001,0.49109401022028626,False,0
1476,14,96,test,0.34277423321575085,41.44,1.695886588199791,3.6,0.4189185740771314,True,1
1477,14,97,test,0.5885303934399282,205.96,5.754009676564413,1.27,0.3080252875664482,False,1
1478,14,98,test,0.5690288092401272,745.89,23.86501449485739,1.28,0.3083996597275262,False,1
1479,14,99,test,0.0,2278.86,3.4992334901945066,1.21,0.1282518201447331,True,0
1480,14,100,test,0.5212579776824505,1467.02,19.919083364207488,20.51,0.45609845248997616,False,1
1481,14,101,test,0.5583078790521043,91.99,4.26846206302732,77.71000000000001,0.5675723359067019,True,1
1482,14,102,test,0.5927292444475025,1101.97,7.45214210993061,1.26,0.29882291249553217,False,1
1483,14,103,test,0.4172212536268119,201.13,5.5253801194882355,4.45,0.40495235114885975,False,1
1484,14,104,test,0.0,27.78,7.362434937694727,15.85,0.4006173254557663,False,0
1485,14,105,test,0.2974046039664625,0.0,,2.05,0.36012247237989436,False,0
1486,14,106,test,0.43059566538380867,205.95000000000002,7.205998242196234,1.25,0.24552482130000905,False,1
1487,14,107,test,0.4010742690896423,745.91,21.288730968044753,1.28,0.2551811352869999,False,1
1488,14,108,test,0.0,2245.81,4.045647134398254,1.2,0.111600769819739,False,0
1489,14,109,test,0.37860854461896,1297.52,4.200078911120022,156.84,0.38050465395426547,False,1
1490,14,110,test,0.412955860785505,0.04,,81.75,0.48607636278810806,False,0
1491,14,111,test,0.3885179280267412,1017.97,13.581377134558029,1.26,0.24647251926936295,False,1
1492,14,112,test,0.38591156685867456,271.17,10.594709928056776,2.45,0.30198046327165384,False,1
1493,15,1,test,2.5722538411206757,299.90000000000003,8.964846072631577,1.29,1.2947537187877003,False,1
1494,15,2,test,1.9330198986423035,299.99,5.299051459343555,1.22,1.0898874388365676,False,1
1495,15,3,test,1.798028849042103,299.98,22.219813769424935,1.23,0.9179900232810321,False,1
1496,15,4,test,1.157804404224502,300.03000000000003,3.4745316997084497,1.19,0.759848894588106,False,1
1497,15,5,test,0.998630082166612,299.96,11.67606234860701,1.25,0.6164806601994492,False,1
1498,15,6,test,0.8335706390645733,299.98,3.6192952987440408,1.2,0.4777940149213824,False,1
1499,15,7,test,1.7357269798251247,475.75,3.6202340212898823,92.4,1.1583400449345203,False,1
1500,15,8,test,1.6104024224993139,476.87,3.9448680192520538,91.29,1.0193034638305174,False,1
1501,15,9,test,1.401011234852402,476.88,3.8959637063760826,91.24,0.8787731849612042,False,1
1502,15,10,test,1.0847147490070193,476.85,3.770580647970388,91.27,0.7120360040883136,False,1
1503,15,11,test,0.8807524266234821,476.99,1.4846423142929677,91.2,0.5241429513499576,True,1
1504,15,12,test,0.6622447702227258,412.54,3.926165958435562,91.25,0.4223905025133541,True,1
1505,15,13,test,0.5666646717510759,41.77,18.746821045112625,21.62,0.7211455539514506,False,1
1506,15,14,test,0.5452055037533106,7.97,1.3099784467855449,4.55,0.6115312562105545,False,1
1507,15,15,test,0.6965479919879662,205.92000000000002,5.259272771821931,1.28,0.4428092858998966,False,1
1508,15,16,test,0.7205858737400465,745.86,15.21082612563496,1.26,0.4213617022193958,False,1
1509,15,17,test,0.0,2218.23,11.658798898399024,1.18,0.1580584362767399,False,0
1510,15,18,test,0.6388301723935601,1390.74,1.3545100813722244,3.18,0.46881090536707676,False,1
1511,15,19,test,0.3404640957195502,134.86,4.3564169333062726,59.910000000000004,0.4468272593816447,False,1
1512,15,20,test,0.5716275571605681,1079.93,5.610760274733562,1.26,0.2723966684212541,False,1
1513,15,21,test,0.4485566145585339,302.59000000000003,44.33467465649815,1.32,0.2883966742772342,False,1
1514,15,22,test,0.0,0.0,,,0.0,True,0
1515,15,23,test,0.2611194463659132,41.57,1.3509751994671342,1.3900000000000001,0.28974796458897195,False,1
1516,15,24,test,0.3274258945479498,169.67000000000002,4.396382546855454,1.23,0.2124718469341084,True,1
1517,15,25,test,0.37825313217045625,745.82,14.116292525903313,1.25,0.20633093332209274,False,1
1518,15,26,test,0.0,2340.9700000000003,2.9791710609272033,1.18,0.08472051396000164,True,0
1519,15,27,test,0.2611915330588834,1452.4,16.584305459671306,1.36,0.2427906168859217,False,1
1520,15,28,test,0.1845266754635372,196.79,3.689968452530929,21.86,0.24448055349085307,False,1
1521,15,29,test,0.241124045742355,995.97,2.063630969961715,1.23,0.14409039564747544,False,1
1522,15,30,test,0.21673002264784452,310.42,3.7339482851862864,1.3900000000000001,0.17283881632924905,False,1
1523,15,31,test,0.14355498295702562,22.150000000000002,11.101796401560703,1.56,0.1668902412572157,False,1
1524,15,32,test,0.13811645422710503,34.11,1.099073872589888,1.51,0.14783200294647117,False,1
1525,15,33,test,0.1879474525891056,205.98000000000002,4.107886139969315,1.22,0.11038137036783927,False,1
1526,15,34,test,0.18542648825274552,745.94,5.6872289870590125,1.23,0.10782040308931173,False,1
1527,15,35,test,0.0,2295.09,1.9352535946666123,1.18,0.053145912553672334,False,0
1528,15,36,test,0.1522132268714454,1469.1100000000001,2.395546984814956,1.47,0.13876066655075425,False,1
1529,15,37,test,0.11983959490837377,254.0,3.905371566187826,23.55,0.1396888587227044,False,1
1530,15,38,test,0.1532387899922332,952.89,3.984537446993342,1.27,0.08756107289354977,False,1
1531,15,39,test,0.13083190415438262,321.24,27.06263549189174,1.29,0.09906876673351941,False,1
1532,15,40,test,0.1800306054581081,300.03000000000003,123.38909012945429,1.2,0.1062658209239249,False,1
1533,15,41,test,0.16444822358634956,299.96,57.52995343050985,1.23,0.09310091401441409,False,1
1534,15,42,test,0.1433809496830965,299.95,6.409458812979618,1.24,0.07689857675255879,False,1
1535,15,43,test,0.11377852009480416,299.99,4.088935431873925,1.21,0.0625347100270361,False,1
1536,15,44,test,0.08976599876176942,299.98,1.4398341483667754,1.21,0.05020041621046767,False,1
1537,15,45,test,0.06280156834925224,299.95,68.78652283358794,1.25,0.04046155260296435,False,1
1538,15,46,test,0.1784995207467219,476.92,4.048213124783361,91.22,0.10516997302037837,False,1
1539,15,47,test,0.15700162358380593,476.89,4.368237453343892,91.28,0.09174996405492429,False,1
1540,15,48,test,0.12467569832392832,476.89,4.394609192961162,91.25,0.07374975531282975,False,1
1541,15,49,test,0.10886968418509944,475.74,4.303363053884223,92.36,0.06131651944033484,False,1
1542,15,50,test,0.08213096537749012,476.89,4.042257888193189,91.25,0.049528418577010236,False,1
1543,15,51,test,0.06440433602509635,475.75,4.131103617216077,92.36,0.03882665933914758,False,1
1544,15,52,test,0.07722094060250347,15.290000000000001,7.592019520464483,1.3800000000000001,0.09109202915639834,False,1
1545,15,53,test,0.0774753543396446,34.12,1.0922579533631545,1.49,0.08395494593846556,False,1
1546,15,54,test,0.09906489984081791,205.99,3.879690987036616,1.22,0.05862915024894634,False,1
1547,15,55,test,0.10117802914920256,745.9300000000001,11.525256923702255,1.24,0.05803253285738046,False,1
1548,15,56,test,0.0,2250.06,4.974538123645688,10.86,0.03129067637899237,False,0
1549,15,57,test,0.08446550116560542,1417.82,2.7364159373239207,1.59,0.07947017391682738,False,1
1550,15,58,test,0.07737356331472049,188.07,3.7235586634465756,2.43,0.08411703211766301,False,1
1551,15,59,test,0.09051629554194099,1087.98,9.950113742565327,1.23,0.05039155262145257,False,1
1552,15,60,test,0.07136049956328555,189.92000000000002,4.024771901233413,1.33,0.0647371421663025,False,1
1553,15,61,test,0.06341234925586724,2.33,7.212605369653132,1.54,0.06440382954036171,False,1
1554,15,62,test,0.05840162499070091,4.09,1.270985564468496,1.45,0.05808209501415595,False,1
1555,15,63,test,0.06681922956791979,205.88,4.920961912594799,1.24,0.03917873875302371,False,1
1556,15,64,test,0.07039994975845508,745.9300000000001,16.519071134037812,1.25,0.03879256458831363,False,1
1557,15,65,test,0.0,2282.03,8.346393170579537,1.19,0.02212647629625522,False,0
1558,15,66,test,0.05801752916828386,1461.05,13.772326446451272,1.3800000000000001,0.053231969901320196,False,1
1559,15,67,test,0.043403527172211444,133.19,3.7509617530500465,1.45,0.053803494304510965,False,1
1560,15,68,test,0.06550161460752556,1066.94,5.558830326942974,1.22,0.03429951228627346,False,1
1561,15,69,test,0.047804735192415626,204.55,2.665344757717461,1.4000000000000001,0.045607618555871615,False,1
1562,15,70,test,0.0347619960011613,132.9,7.11074262656282,1.57,0.04172215044631112,False,1
1563,15,71,test,0.035850929459020256,35.04,1.1520703472910094,1.48,0.038945190074755595,False,1
1564,15,72,test,0.04763397973065575,205.88,6.5712539323499675,1.27,0.026929911049466862,False,1
1565,15,73,test,0.04248605188557338,745.88,34.83017573353376,1.25,0.02599395538463511,False,1
1566,15,74,test,0.0,2281.46,13.43476418750582,1.2,0.016867364424051918,False,0
1567,15,75,test,0.03948298904919178,1506.4,2.098358965765103,1.4000000000000001,0.03685453812325351,False,1
1568,15,76,test,0.0297421744469243,242.03,3.7658339998705355,1.55,0.03768620419229125,False,1
1569,15,77,test,0.04050265218057602,1057.84,3.8041515350588218,1.26,0.025676142538377997,True,1
1570,15,78,test,0.03782486867619758,231.76,3.347302719286492,1.34,0.031429832527237044,False,1
1571,15,79,test,0.09934536348391035,299.97,44.82609475373669,1.23,0.057881903364042864,False,1
1572,15,80,test,0.09063970770866338,299.95,14.437017609882687,1.24,0.048676171561313854,False,1
1573,15,81,test,0.0738171076951839,299.97,14.410857298236108,1.22,0.04097178166505077,True,1
1574,15,82,test,0.05942305106462662,299.99,5.248362864771965,1.22,0.03410335431049222,False,1
1575,15,83,test,0.044729233339483906,299.96,102.8477284880642,1.22,0.02744521133473366,False,1
1576,15,84,test,0.03697976715199606,299.91,2.0653687947610857,1.29,0.02331214557643081,False,1
1577,15,85,test,0.0759022814329528,471.35,12.218790508454724,96.77,0.061733869449057226,True,1
1578,15,86,test,0.09109721964768865,476.93,3.713198523460891,91.24,0.05086418594529445,False,1
1579,15,87,test,0.059183274543552246,476.8,4.087741052769994,91.27,0.04246028323060447,False,1
1580,15,88,test,0.057939077275581806,476.83,4.029275230448467,91.28,0.035002676757967206,False,1
1581,15,89,test,0.04484398776750289,476.78000000000003,3.5568994588922513,91.37,0.02919633901735243,False,1
1582,15,90,test,0.03684492810889683,473.54,3.77479868735338,94.61,0.02404735179796016,False,1
1583,15,91,test,0.030906374302979323,299.85,1.0948205212458018,1.24,0.01749089266688306,False,1
1584,15,92,test,0.025532735469579276,299.87,5.496477855963782,1.3,0.016491222652603926,False,1
1585,15,93,test,0.03195415864179071,466.99,3.393228645692421,101.18,0.02082194361016154,False,1
1586,15,94,test,0.025641688137675256,471.2,3.3961327634934877,96.84,0.017904756030362744,True,1
1587,15,95,test,0.025485649807063974,0.3,10.440925086782988,4.63,0.03049603184825554,True,1
1588,15,96,test,0.025801288436805212,36.94,1.6840296168202735,1.49,0.02770754769587149,False,1
1589,15,97,test,0.03359709269490728,205.85,4.445374619084371,1.28,0.019001297793519948,True,1
1590,15,98,test,0.03168978281645913,745.8000000000001,11.105261766148525,1.27,0.01904091677288554,False,1
1591,15,99,test,0.0,2263.41,2.55947311051696,1.23,0.013644377302931042,False,0
1592,15,100,test,0.0287347366037839,1479.07,2.1735647477888294,1.43,0.026850641968136277,False,1
1593,15,101,test,0.0,116.01,3.8936998607939843,39.74,0.028965982156003867,False,0
1594,15,102,test,0.03027021425992551,1101.69,9.098700821137884,1.34,0.01808920176488174,False,1
1595,15,103,test,0.02644852544408822,189.6,4.3602896728230744,1.3800000000000001,0.02412335924612001,False,1
1596,15,104,test,0.019723729037192588,0.01,,3.62,0.02381144414455196,False,0
1597,15,105,test,0.019840336737840254,1.09,1.350294923655611,3.79,0.02156743519688387,False,1
1598,15,106,test,0.02438169458109201,205.26,6.038640596807534,1.3,0.01563849795311735,False,1
1599,15,107,test,0.024262456292909806,745.8100000000001,7.333747666724937,1.34,0.015703906986963074,False,1
1600,15,108,test,0.0,1398.69,2.19826503063908,182.1,0.012098325610949303,False,0
1601,15,109,test,0.021729930540219114,1469.67,4.592387121799892,1.68,0.022256195272808418,False,1
1602,15,110,test,0.0,0.0,,,0.0,False,0
1603,15,111,test,0.023046325591698426,1017.7900000000001,11.297320735453637,1.36,0.015058294708786849,False,1
1604,15,112,test,0.02308577013022629,260.66,8.40534324437193,1.41,0.018532531921085806,False,1
1605,16,1,test,2.425122746880763,299.98,47.615179412376094,1.25,1.2953826825199242,False,1
1606,16,2,test,2.024306008999067,299.95,8.555648112145217,1.27,1.1220106700943238,False,1
1607,16,3,test,1.8725377946979411,299.98,4.583515905360254,1.24,0.9513949328976675,False,1
1608,16,4,test,1.325834855527182,300.01,4.064588534380981,1.22,0.79067654276075,False,1
1609,16,5,test,1.2302907025656376,299.97,28.799808019931437,1.26,0.6490158519168113,False,1
1610,16,6,test,0.9748221568912903,299.96,9.584205637421695,1.29,0.5088980353422389,False,1
1611,16,7,test,1.7054404491184931,476.85,3.929948015560712,91.29,1.2017144041028434,False,1
1612,16,8,test,1.7092520266733067,476.8,3.8716689599471543,91.35000000000001,1.0842582867778718,False,1
1613,16,9,test,1.5672411421301313,474.63,3.7408255524336154,93.49,0.9177163526259734,False,1
1614,16,10,test,1.15992066614086,476.86,3.7127004734797038,91.3,0.766557909770809,False,1
1615,16,11,test,0.9433845107871763,474.63,3.851330723670711,93.53,0.5993005078432878,False,1
1616,16,12,test,0.9132926238885799,476.85,3.4774637610302315,91.29,0.4910630426928222,False,1
1617,16,13,test,0.0,0.01,,150.57,2.0030750397146617,False,0
1618,16,14,test,1.4971852761691635,42.46,1.4217570225076908,1.56,1.781286875978104,False,1
1619,16,15,test,1.9587392341190966,205.92000000000002,5.6643316016114085,1.28,1.2620618648891608,False,1
1620,16,16,test,2.541387237741175,745.95,23.286813391169094,1.27,1.2604627178959324,False,1
1621,16,17,test,0.0,2218.19,17.878985202636866,1.23,0.5286817214430001,False,0
1622,16,18,test,2.2383101198721995,1485.73,7.261800774043571,3.69,1.813417161589116,False,1
1623,16,19,test,0.0,0.0,,,0.0,False,0
1624,16,20,test,2.3515901260723853,1079.8700000000001,5.229259319033651,1.27,1.2221973889655997,False,1
1625,16,21,test,1.8153492297186777,302.54,38.382473997423666,1.35,1.4058707126517478,False,1
1626,16,22,test,0.0,0.0,,,0.0,False,0
1627,16,23,test,1.3488497299450406,36.95,1.498005060313691,4.67,1.5735683926146407,False,1
1628,16,24,test,1.5515030293192746,205.91,6.438563892140584,1.27,1.057790347783763,False,1
1629,16,25,test,1.8830246877990975,745.88,17.584991185737053,1.28,1.0305853910960563,False,1
1630,16,26,test,0.0,2343.5,1.3636544925833256,1.19,0.4424914747412463,True,0
1631,16,27,test,1.8876920293435961,1427.03,50.994526161905824,3.34,1.5723958674343284,False,1
1632,16,28,test,0.0,0.0,,,0.0,False,0
1633,16,29,test,1.7355733395841875,995.96,2.439903565586688,1.28,1.0014372267592138,False,1
1634,16,30,test,1.6290214579252216,310.64,5.8238826932370715,1.5,1.2156251572601369,False,1
1635,16,31,test,0.0,0.0,,,0.0,False,0
1636,16,32,test,1.0098590726668986,32.13,3.8929628976890243,2.42,1.2060617614973737,False,1
1637,16,33,test,1.3452655316977973,205.89000000000001,5.825521384980882,1.27,0.8570816832416955,False,1
1638,16,34,test,1.7215978362049045,745.94,19.779925047637246,1.27,0.8493729267506321,True,1
1639,16,35,test,0.0,2295.03,2.1171697405933574,1.2,0.35736270730019265,False,0
1640,16,36,test,1.197441733354213,1400.8600000000001,1.4064110059616692,51.9,1.2495386047314065,False,1
1641,16,37,test,1.2352057269612522,153.16,4.706041172428903,4.45,1.4497691481817883,False,1
1642,16,38,test,1.5501920773574778,952.9200000000001,3.1719265597569652,1.28,0.8257691787491739,False,1
1643,16,39,test,1.2836115742433611,321.24,5.656615062571011,1.36,0.9777864054532206,False,1
1644,16,40,test,2.376479402574344,299.95,4.034129719349924,1.26,1.114880336491384,False,1
1645,16,41,test,2.114808368039244,299.94,15.681116757378344,1.28,1.002376442157788,True,1
1646,16,42,test,1.6872722344920108,299.96,2.4715489035766707,1.25,0.8205821167999693,False,1
1647,16,43,test,1.4678157664260796,299.96,2.9819346628027885,1.25,0.6774921159727009,False,1
1648,16,44,test,1.0533462910818006,299.88,4.458844622868927,1.33,0.5653027604399842,False,1
1649,16,45,test,0.8752447005926115,299.99,8.109803495629102,1.23,0.43694837147123744,False,1
