file_name,ignition_time,ignition_confidence,is_maneuver,maneuver_probability,thrust_estimate,maneuver_type,maneuver_type_name,true_ignition_time,true_thrust,true_duration
01953_013_SN19_24bars_ramp1,-1.0,0.0,False,0.0,0.8477814795433463,0,短脉冲姿态修正,2021-12-08 16:00:01.000,0.7394035693510895,91.0
01954_014_SN19_24bars_ramp2,-1.0,0.0,False,0.0,0.802778730335411,0,短脉冲姿态修正,2021-12-08 18:00:01.000,0.7810821201124092,19.0
01955_015_SN19_24bars_ramp3,-1.0,0.0,False,0.0,1.2151759387227452,0,短脉冲姿态修正,2021-12-08 20:00:01.000,1.2382246225374918,110.0
01956_016_SN19_24bars_ramp4,-1.0,0.0,False,0.0,1.2147281539524197,0,短脉冲姿态修正,2021-12-09 06:00:01.000,1.197559139325195,407.0
01957_017_SN19_24bars_onmod,3.86,1.0,True,1.0,0.02717057366634327,2,多脉冲调整,2021-12-09 08:00:01.000,0.006833743119325615,78.5
01958_018_SN19_24bars_offmod,-1.0,0.0,False,0.0,0.9346847204437736,0,短脉冲姿态修正,2021-12-09 10:00:01.000,0.9318605914916513,760.0
01959_019_SN19_24bars_random_short,-1.0,0.0,False,0.0,0.7456010494001363,0,短脉冲姿态修正,2021-12-09 12:00:01.000,0.6849701025250458,144.65
01960_020_SN19_24bars_random_long,-1.0,0.0,False,0.0,1.1615455851580956,0,短脉冲姿态修正,2021-12-09 14:00:01.000,1.157432950803432,618.0
01961_021_SN19_24bars_random_mixed,-1.0,0.0,False,0.0,1.0040015841229775,0,短脉冲姿态修正,2021-12-09 16:00:01.000,1.0481235289160307,139.97
01962_022_SN19_21bars_ramp1,-1.0,0.0,False,0.0,0.6332684103952695,0,短脉冲姿态修正,2021-12-09 18:00:01.000,0.6132575281384417,91.0
01963_023_SN19_21bars_ramp2,-1.0,0.0,False,0.0,0.6122852751580581,0,短脉冲姿态修正,2021-12-09 20:00:01.000,0.6314821674857097,19.0
01964_024_SN19_21bars_ramp3,-1.0,0.0,False,0.0,0.973082259083157,0,短脉冲姿态修正,2021-12-10 06:00:01.000,0.9959537852319787,110.0
01965_025_SN19_21bars_ramp4,-1.0,0.0,False,0.0,0.9944656647616745,0,短脉冲姿态修正,2021-12-10 08:00:01.000,0.9918249176099941,407.0
01966_026_SN19_21bars_onmod,1.19,1.0,True,1.0,0.004242064685870511,2,多脉冲调整,2021-12-10 10:00:01.000,0.006418984152443035,80.37
01967_027_SN19_21bars_offmod,-1.0,0.0,False,0.0,0.7833084877042447,0,短脉冲姿态修正,2021-12-10 12:00:01.000,0.7643336590011998,760.0
01968_028_SN19_21bars_random_short,-1.0,0.0,False,0.0,0.61089353823562,0,短脉冲姿态修正,2021-12-10 14:00:01.000,0.5804177659278987,146.66
01969_029_SN19_21bars_random_long,-1.0,0.0,False,0.0,0.9374348902651297,0,短脉冲姿态修正,2021-12-10 16:00:01.000,0.9564393050009202,479.0
01970_030_SN19_21bars_random_mixed,-1.0,0.0,False,0.0,0.8188173802149014,0,短脉冲姿态修正,2021-12-10 18:00:01.000,0.8645066020112504,177.32
01971_031_SN19_18bars_ramp1,-1.0,0.0,False,0.0,0.5061792940199369,0,短脉冲姿态修正,2021-12-10 20:00:01.000,0.49392126524963836,91.0
01972_032_SN19_18bars_ramp2,-1.0,0.0,False,0.0,0.5174865525649934,0,短脉冲姿态修正,2021-12-11 06:00:01.000,0.5044058710879133,19.0
01973_033_SN19_18bars_ramp3,-1.0,0.0,False,0.0,0.7657368197798305,0,短脉冲姿态修正,2021-12-11 08:00:01.000,0.8040613236553347,110.0
01974_034_SN19_18bars_ramp4,-1.0,0.0,False,0.0,0.8235195238879721,0,短脉冲姿态修正,2021-12-11 10:00:01.000,0.8078723751459688,407.0
01975_035_SN19_18bars_onmod,1.19,1.0,True,1.0,0.0026584262005759514,2,多脉冲调整,2021-12-11 12:00:01.000,0.0046719845419863045,78.7
01976_036_SN19_18bars_offmod,-1.0,0.0,False,0.0,0.6229809858877119,0,短脉冲姿态修正,2021-12-11 14:00:01.000,0.6269725673764436,760.0
01977_037_SN19_18bars_random_short,-1.0,0.0,False,0.0,0.49219568651386486,0,短脉冲姿态修正,2021-12-11 16:00:01.000,0.47015187703024525,144.62
01978_038_SN19_18bars_random_long,-1.0,0.0,False,0.0,0.7344022065236941,0,短脉冲姿态修正,2021-12-11 18:00:01.000,0.7885711496587117,444.0
01979_039_SN19_18bars_random_mixed,-1.0,0.0,False,0.0,0.6174454043673449,0,短脉冲姿态修正,2021-12-11 20:00:01.000,0.7115330048520835,165.63
01980_040_SN19_24bars_ssf,-1.0,0.0,False,0.0,1.1117457546105833,0,短脉冲姿态修正,2021-12-12 06:00:01.000,1.1123988927424724,300.0
01981_041_SN19_21bars_ssf,-1.0,0.0,False,0.0,0.9537956535254619,0,短脉冲姿态修正,2021-12-12 08:00:01.000,0.9566210215394582,300.0
01982_042_SN19_18bars_ssf,-1.0,0.0,False,0.0,0.8159051012283147,0,短脉冲姿态修正,2021-12-12 10:00:01.000,0.8100539095346264,300.0
01983_043_SN19_15bars_ssf,-1.0,0.0,False,0.0,0.6762246940071541,0,短脉冲姿态修正,2021-12-12 12:00:01.000,0.6734143816445728,300.0
01984_044_SN19_12bars_ssf,-1.0,0.0,False,0.0,0.548794135327454,0,短脉冲姿态修正,2021-12-12 14:00:01.000,0.5462995035201141,300.0
01985_045_SN19_9bars_ssf,-1.0,0.0,False,0.0,0.4298514472012995,0,短脉冲姿态修正,2021-12-12 16:00:01.000,0.42811266903413026,300.0
01986_046_SN19_24bars_health_check,1.16,1.0,True,1.0,0.7096741334079197,2,多脉冲调整,2021-12-12 18:00:01.000,0.6474994462301021,91.35000000000001
01987_047_SN19_21bars_health_check,1.16,1.0,True,1.0,0.5652365436531681,2,多脉冲调整,2021-12-12 20:00:01.000,0.5591658111872994,91.35000000000001
01988_048_SN19_18bars_health_check,1.16,1.0,True,1.0,0.47082651215409904,2,多脉冲调整,2021-12-13 06:00:01.000,0.46830973872942006,91.35000000000001
01989_049_SN19_15bars_health_check,1.16,1.0,True,1.0,0.3871775382391218,2,多脉冲调整,2021-12-13 08:00:01.000,0.38946536569575285,91.35000000000001
01990_050_SN19_12bars_health_check,1.16,1.0,True,1.0,0.3109182526153605,2,多脉冲调整,2021-12-13 10:00:01.000,0.5972075648437521,91.35000000000001
01991_051_SN19_9bars_health_check,1.16,1.0,True,1.0,0.2410922368019423,2,多脉冲调整,2021-12-13 12:00:01.000,0.2472098800779691,91.35000000000001
01992_052_SN19_15bars_ramp1,-1.0,0.0,False,0.0,0.41413420076891483,0,短脉冲姿态修正,2021-12-13 14:00:01.000,0.38584436778976317,91.0
01993_053_SN19_15bars_ramp2,-1.0,0.0,False,0.0,0.40106378192048564,0,短脉冲姿态修正,2021-12-13 16:00:01.000,0.3956105579516628,19.0
01994_054_SN19_15bars_ramp3,-1.0,0.0,False,0.0,0.6062485499594807,0,短脉冲姿态修正,2021-12-13 18:00:01.000,0.6330985344838952,110.0
01995_055_SN19_15bars_ramp4,-1.0,0.0,False,0.0,0.6185427354292475,0,短脉冲姿态修正,2021-12-13 20:00:01.000,0.6334235082051053,407.0
01996_056_SN19_15bars_onmod,5.76,1.0,True,1.0,0.001924331638576749,2,多脉冲调整,2021-12-14 06:00:01.000,0.00356935011403065,79.21000000000001
01997_057_SN19_15bars_offmod,-1.0,0.0,False,0.0,0.5184549876632562,0,短脉冲姿态修正,2021-12-14 08:00:01.000,0.4903140805201079,760.0
01998_058_SN19_15bars_random_short,-1.0,0.0,False,0.0,0.4279278811673643,0,短脉冲姿态修正,2021-12-14 10:00:01.000,0.35816894387421994,147.56
01999_059_SN19_15bars_random_long,-1.0,0.0,False,0.0,0.5546845294205673,0,短脉冲姿态修正,2021-12-14 12:00:01.000,0.6091178650036463,516.0
02000_060_SN19_15bars_random_mixed,-1.0,0.0,False,0.0,0.5098932963600444,0,短脉冲姿态修正,2021-12-14 14:00:01.000,0.5350579432883255,119.94
02001_061_SN19_12bars_ramp1,-1.0,0.0,False,0.0,0.3304560696365659,0,短脉冲姿态修正,2021-12-14 16:00:01.000,0.30518830936979413,91.0
02002_062_SN19_12bars_ramp2,-1.0,0.0,False,0.0,0.3346914167677313,0,短脉冲姿态修正,2021-12-14 18:00:01.000,0.2917750869520435,19.0
02003_063_SN19_12bars_ramp3,-1.0,0.0,False,0.0,0.48451373284387783,0,短脉冲姿态修正,2021-12-14 20:00:01.000,0.5077494722935015,110.0
02004_064_SN19_12bars_ramp4,-1.0,0.0,False,0.0,0.4918920608292436,0,短脉冲姿态修正,2021-12-15 06:00:01.000,0.4998676813232456,407.0
02005_065_SN19_12bars_onmod,1.19,1.0,True,1.0,0.001114329325980872,2,多脉冲调整,2021-12-15 08:00:01.000,0.0026358220566696762,78.72
02006_066_SN19_12bars_offmod,-1.0,0.0,False,0.0,0.4000145186591672,0,短脉冲姿态修正,2021-12-15 10:00:01.000,0.38469191325432345,760.0
02007_067_SN19_12bars_random_short,-1.0,0.0,False,0.0,0.31908891242956416,0,短脉冲姿态修正,2021-12-15 12:00:01.000,0.2894405784848245,146.47
02008_068_SN19_12bars_random_long,-1.0,0.0,False,0.0,0.491343169994072,0,短脉冲姿态修正,2021-12-15 14:00:01.000,0.4870958748610806,528.0
02009_069_SN19_12bars_random_mixed,-1.0,0.0,False,0.0,0.3760828902997013,0,短脉冲姿态修正,2021-12-15 16:00:01.000,0.40683941251664224,106.31
02010_070_SN19_9bars_ramp1,-1.0,0.0,False,0.0,0.2903720186073854,0,短脉冲姿态修正,2021-12-15 18:00:01.000,0.23106734276134924,91.0
02011_071_SN19_9bars_ramp2,-1.0,0.0,False,0.0,0.22431234895370797,0,短脉冲姿态修正,2021-12-15 20:00:01.000,0.2291126249593069,19.0
02012_072_SN19_9bars_ramp3,-1.0,0.0,False,0.0,0.34853280025737016,0,短脉冲姿态修正,2021-12-16 06:00:01.000,0.3891118752925661,110.0
02013_073_SN19_9bars_ramp4,-1.0,0.0,False,0.0,0.37101660586310103,0,短脉冲姿态修正,2021-12-16 08:00:01.000,0.38363430794708486,407.0
02014_074_SN19_9bars_onmod,1.19,1.0,True,1.0,0.0011351913007285586,2,多脉冲调整,2021-12-16 10:00:01.000,0.002114830704150632,79.23
02015_075_SN19_9bars_offmod,-1.0,0.0,False,0.0,0.2874014264009899,0,短脉冲姿态修正,2021-12-16 12:00:01.000,0.29466509215130865,760.0
02016_076_SN19_9bars_random_short,-1.0,0.0,False,0.0,0.25856425527385407,0,短脉冲姿态修正,2021-12-16 14:00:01.000,0.22393917332504923,148.86
02017_077_SN19_9bars_random_long,-1.0,0.0,False,0.0,0.36416534673859147,0,短脉冲姿态修正,2021-12-16 16:00:01.000,0.37418942038778913,488.0
02018_078_SN19_9bars_random_mixed,-1.0,0.0,False,0.0,0.311766913938956,0,短脉冲姿态修正,2021-12-16 18:00:01.000,0.33245868419997787,125.25
02019_079_SN19_24bars_ssf,-1.0,0.0,False,0.0,1.0028666669964543,0,短脉冲姿态修正,2021-12-16 20:00:01.000,1.000341597664782,300.0
02020_080_SN19_21bars_ssf,-1.0,0.0,False,0.0,0.8658342695680296,0,短脉冲姿态修正,2021-12-17 06:00:01.000,0.8615491930852028,300.0
02021_081_SN19_18bars_ssf,-1.0,0.0,False,0.0,0.7336048946402534,0,短脉冲姿态修正,2021-12-17 08:00:01.000,0.7322492740066289,300.0
02022_082_SN19_15bars_ssf,-1.0,0.0,False,0.0,0.6330615896870568,0,短脉冲姿态修正,2021-12-17 10:00:01.000,0.6162829608666744,300.0
02023_083_SN19_12bars_ssf,-1.0,0.0,False,0.0,0.4919577849168678,0,短脉冲姿态修正,2021-12-17 12:00:01.000,0.49078753190702334,300.0
02024_084_SN19_9bars_ssf,-1.0,0.0,False,0.0,0.39042037478970876,0,短脉冲姿态修正,2021-12-17 14:00:01.000,0.3853932834279453,300.0
02025_085_SN19_24bars_health_check,1.16,1.0,True,1.0,0.5773987201764063,2,多脉冲调整,2021-12-17 16:00:01.000,0.589630227683258,91.35000000000001
02026_086_SN19_21bars_health_check,1.16,1.0,True,1.0,0.49476910791583784,2,多脉冲调整,2021-12-17 18:00:01.000,0.5019108879758422,91.35000000000001
02027_087_SN19_18bars_health_check,1.16,1.0,True,1.0,0.41451765888912506,2,多脉冲调整,2021-12-17 20:00:01.000,0.42194849097161813,91.35000000000001
02028_088_SN19_15bars_health_check,1.16,1.0,True,1.0,0.3452900167631649,2,多脉冲调整,2021-12-18 06:00:01.000,0.35231168082235065,91.35000000000001
02029_089_SN19_12bars_health_check,1.16,1.0,True,1.0,0.2827279604208693,2,多脉冲调整,2021-12-18 08:00:01.000,0.2814946618152975,91.35000000000001
02030_090_SN19_9bars_health_check,1.16,1.0,True,1.0,0.21689833582150655,2,多脉冲调整,2021-12-18 10:00:01.000,0.22303557297570456,91.35000000000001
02031_091_SN19_7bars_ssf,-1.0,0.0,False,0.0,0.3177909907241605,0,短脉冲姿态修正,2021-12-18 12:00:01.000,0.31861127786832766,300.0
02032_092_SN19_5bars_ssf,-1.0,0.0,False,0.0,0.2546294776205431,0,短脉冲姿态修正,2021-12-18 14:00:01.000,0.26436480653983874,300.0
02033_093_SN19_7bars_health_check,1.16,1.0,True,1.0,0.18337573409775115,2,多脉冲调整,2021-12-18 16:00:01.000,0.18780039787705455,91.35000000000001
02034_094_SN19_5bars_health_check,1.16,1.0,True,1.0,0.14445282172066048,2,多脉冲调整,2021-12-18 18:00:01.000,0.15717340316549086,91.35000000000001
02035_095_SN19_7bars_ramp1,-1.0,0.0,False,0.0,0.20581704714194046,0,短脉冲姿态修正,2021-12-18 20:00:01.000,0.1821150256549976,91.0
02036_096_SN19_7bars_ramp2,-1.0,0.0,False,0.0,0.1883667540035534,0,短脉冲姿态修正,2021-12-19 06:00:01.000,0.1825766071421956,19.0
02037_097_SN19_7bars_ramp3,-1.0,0.0,False,0.0,0.29031539202325335,0,短脉冲姿态修正,2021-12-19 08:00:01.000,0.2844404089917229,110.0
02038_098_SN19_7bars_ramp4,-1.0,0.0,False,0.0,0.29748350885761693,0,短脉冲姿态修正,2021-12-19 10:00:01.000,0.303726227725639,407.0
02039_099_SN19_7bars_onmod,1.19,1.0,True,1.0,0.0005877699307512977,2,多脉冲调整,2021-12-19 12:00:01.000,0.0016850353797913623,78.4
02040_100_SN19_7bars_offmod,-1.0,0.0,False,0.0,0.23938097538834643,0,短脉冲姿态修正,2021-12-19 14:00:01.000,0.23476101704071942,760.0
02041_101_SN19_7bars_random_short,-1.0,0.0,False,0.0,0.19765213831795683,0,短脉冲姿态修正,2021-12-19 16:00:01.000,0.15748584907945876,143.42000000000002
02042_102_SN19_7bars_random_long,-1.0,0.0,False,0.0,0.2693097816296111,0,短脉冲姿态修正,2021-12-19 18:00:01.000,0.3017656989687182,516.0
02043_103_SN19_7bars_random_mixed,-1.0,0.0,False,0.0,0.24002716967933083,0,短脉冲姿态修正,2021-12-19 20:00:01.000,0.25778804233788594,113.74000000000001
02044_104_SN19_5bars_ramp1,-1.0,0.0,False,0.0,0.1587342587227642,0,短脉冲姿态修正,2021-12-20 06:00:01.000,0.14795464437199768,91.0
02045_105_SN19_5bars_ramp2,-1.0,0.0,False,0.0,0.15244748246150402,0,短脉冲姿态修正,2021-12-20 08:00:01.000,0.15420474674419712,19.0
02046_106_SN19_5bars_ramp3,-1.0,0.0,False,0.0,0.23845760552594059,0,短脉冲姿态修正,2021-12-20 10:00:01.000,0.2501018251197066,110.0
02047_107_SN19_5bars_ramp4,-1.0,0.0,False,0.0,0.24188254345714844,0,短脉冲姿态修正,2021-12-20 12:00:01.000,0.2460792464115138,407.0
02048_108_SN19_5bars_onmod,1.19,1.0,True,1.0,0.0015667730448066918,2,多脉冲调整,2021-12-20 14:00:01.000,0.0015762318521233166,80.95
02049_109_SN19_5bars_offmod,-1.0,0.0,False,0.0,0.19000246952422487,0,短脉冲姿态修正,2021-12-20 16:00:01.000,0.18915647677115735,760.0
02050_110_SN19_5bars_random_short,-1.0,0.0,False,0.0,0.15694282112382352,0,短脉冲姿态修正,2021-12-20 18:00:01.000,0.14270007182172995,144.27
02051_111_SN19_5bars_random_long,-1.0,0.0,False,0.0,0.09957924567237625,0,短脉冲姿态修正,2021-12-20 20:00:01.000,0.05575234407558028,505.0
02052_112_SN19_5bars_random_mixed,-1.0,0.0,False,0.0,0.21086649394577317,0,短脉冲姿态修正,2021-12-21 06:00:01.000,0.21559034389798024,135.59
02053_001_SN20_24bars_ssf,-1.0,0.0,False,0.0,1.1513062094390123,0,短脉冲姿态修正,2022-01-02 08:00:01.000,1.146331189665521,300.0
02054_002_SN20_21bars_ssf,-1.0,0.0,False,0.0,0.9959411904594517,0,短脉冲姿态修正,2022-01-02 10:00:01.000,0.9945179686733581,300.0
02055_003_SN20_18bars_ssf,-1.0,0.0,False,0.0,0.8430010684750195,0,短脉冲姿态修正,2022-01-02 12:00:01.000,0.8458056730290691,300.0
02056_004_SN20_15bars_ssf,-1.0,0.0,False,0.0,0.706633910293455,0,短脉冲姿态修正,2022-01-02 14:00:01.000,0.7099998592844325,300.0
02057_005_SN20_12bars_ssf,-1.0,0.0,False,0.0,0.5827492206813706,0,短脉冲姿态修正,2022-01-02 16:00:01.000,0.5813285943482643,300.0
02058_006_SN20_9bars_ssf,-1.0,0.0,False,0.0,0.46697476687415296,0,短脉冲姿态修正,2022-01-02 18:00:01.000,0.46677444117771566,300.0
02059_007_SN20_24bars_health_check,1.18,1.0,True,1.0,0.6365449555300744,2,多脉冲调整,2022-01-02 20:00:01.000,0.613659710480982,91.35000000000001
02060_008_SN20_21bars_health_check,1.18,1.0,True,1.0,0.5552188168898031,2,多脉冲调整,2022-01-03 06:00:01.000,0.5407654664338561,91.35000000000001
02061_009_SN20_18bars_health_check,1.18,1.0,True,1.0,0.4427149618882467,2,多脉冲调整,2022-01-03 08:00:01.000,0.5515704157865318,91.35000000000001
02062_010_SN20_15bars_health_check,1.18,1.0,True,1.0,0.3884885408530509,2,多脉冲调整,2022-01-03 10:00:01.000,0.3784754860972399,91.35000000000001
02063_011_SN20_12bars_health_check,1.18,1.0,True,1.0,0.3177903618514714,2,多脉冲调整,2022-01-03 12:00:01.000,0.3153342313954954,91.35000000000001
02064_012_SN20_9bars_health_check,1.18,1.0,True,1.0,0.24548718890255447,2,多脉冲调整,2022-01-03 14:00:01.000,0.2506524235524412,91.35000000000001
02065_013_SN20_24bars_ramp1,-1.0,0.0,False,0.0,0.6522938887007111,0,短脉冲姿态修正,2022-01-03 16:00:01.000,0.6206823510612147,91.0
02066_014_SN20_24bars_ramp2,-1.0,0.0,False,0.0,0.6481753295817376,0,短脉冲姿态修正,2022-01-03 18:00:01.000,0.6560794515319013,19.0
02067_015_SN20_24bars_ramp3,-1.0,0.0,False,0.0,1.0537328017396854,0,短脉冲姿态修正,2022-01-03 20:00:01.000,1.0568207046952445,110.0
02068_016_SN20_24bars_ramp4,-1.0,0.0,False,0.0,1.0549908335445035,0,短脉冲姿态修正,2022-01-04 06:00:01.000,1.0569384033894018,407.0
02069_017_SN20_24bars_onmod,3.88,1.0,True,1.0,0.007092070508441188,2,多脉冲调整,2022-01-04 08:00:01.000,0.00129286384989118,78.5
02070_018_SN20_24bars_offmod,-1.0,0.0,False,0.0,0.7957060413763516,0,短脉冲姿态修正,2022-01-04 10:00:01.000,0.786622369326025,760.0
02071_019_SN20_24bars_random_short,-1.0,0.0,False,0.0,0.58874896073111,0,短脉冲姿态修正,2022-01-04 12:00:01.000,0.5690692985202653,144.65
02072_020_SN20_24bars_random_long,-1.0,0.0,False,0.0,1.0172729723012313,0,短脉冲姿态修正,2022-01-04 14:00:01.000,1.0279110547332797,618.0
02073_021_SN20_24bars_random_mixed,-1.0,0.0,False,0.0,0.8988863445443386,0,短脉冲姿态修正,2022-01-04 16:00:01.000,0.8952565612833094,139.97
02074_022_SN20_21bars_ramp1,-1.0,0.0,False,0.0,0.5314583524647524,0,短脉冲姿态修正,2022-01-04 18:00:01.000,0.521267998935171,91.0
02075_023_SN20_21bars_ramp2,-1.0,0.0,False,0.0,0.5519403973041547,0,短脉冲姿态修正,2022-01-04 20:00:01.000,0.5834138139599052,19.0
02076_024_SN20_21bars_ramp3,-1.0,0.0,False,0.0,0.8650904125787743,0,短脉冲姿态修正,2022-01-05 06:00:01.000,0.8909790662273789,110.0
02077_025_SN20_21bars_ramp4,-1.0,0.0,False,0.0,0.8806973800871937,0,短脉冲姿态修正,2022-01-05 08:00:01.000,0.8771969372974613,407.0
02078_026_SN20_21bars_onmod,1.21,1.0,True,1.0,0.0014409277296990916,2,多脉冲调整,2022-01-05 10:00:01.000,0.0013055017525772706,80.37
02079_027_SN20_21bars_offmod,-1.0,0.0,False,0.0,0.6573871018747782,0,短脉冲姿态修正,2022-01-05 12:00:01.000,0.6633481444957652,760.0
02080_028_SN20_21bars_random_short,-1.0,0.0,False,0.0,0.528715977862892,0,短脉冲姿态修正,2022-01-05 14:00:01.000,0.4800671886291892,146.66
02081_029_SN20_21bars_random_long,-1.0,0.0,False,0.0,0.8502692745208339,0,短脉冲姿态修正,2022-01-05 16:00:01.000,0.855011368630559,479.0
02082_030_SN20_21bars_random_mixed,-1.0,0.0,False,0.0,0.7532722071797572,0,短脉冲姿态修正,2022-01-05 18:00:01.000,0.7751213882487896,177.32
02083_031_SN20_18bars_ramp1,-1.0,0.0,False,0.0,0.4444247106985295,0,短脉冲姿态修正,2022-01-05 20:00:01.000,0.42013053802959804,91.0
02084_032_SN20_18bars_ramp2,-1.0,0.0,False,0.0,0.4323291108431366,0,短脉冲姿态修正,2022-01-06 06:00:01.000,0.4419591410619065,19.0
02085_033_SN20_18bars_ramp3,-1.0,0.0,False,0.0,0.716182702825269,0,短脉冲姿态修正,2022-01-06 08:00:01.000,0.7228082905600307,110.0
02086_034_SN20_18bars_ramp4,-1.0,0.0,False,0.0,0.7265210567064555,0,短脉冲姿态修正,2022-01-06 10:00:01.000,0.7278729598300202,407.0
02087_035_SN20_18bars_onmod,1.21,1.0,True,1.0,0.0015513469256236542,2,多脉冲调整,2022-01-06 12:00:01.000,0.001035018786808777,78.7
02088_036_SN20_18bars_offmod,-1.0,0.0,False,0.0,0.5570644132692331,0,短脉冲姿态修正,2022-01-06 14:00:01.000,0.5428136618803855,760.0
02089_037_SN20_18bars_random_short,-1.0,0.0,False,0.0,0.4174481159436146,0,短脉冲姿态修正,2022-01-06 16:00:01.000,0.40161569911900175,144.62
02090_038_SN20_18bars_random_long,-1.0,0.0,False,0.0,0.6837712486122114,0,短脉冲姿态修正,2022-01-06 18:00:01.000,0.7028195262591329,444.0
02091_039_SN20_18bars_random_mixed,-1.0,0.0,False,0.0,0.6338723141506067,0,短脉冲姿态修正,2022-01-06 20:00:01.000,0.6369176166323918,165.63
02092_040_SN20_24bars_ssf,-1.0,0.0,False,0.0,0.9967339931439065,0,短脉冲姿态修正,2022-01-07 06:00:01.000,0.9976791433257769,300.0
02093_041_SN20_21bars_ssf,-1.0,0.0,False,0.0,0.8605803581881506,0,短脉冲姿态修正,2022-01-07 08:00:01.000,0.49990666290250824,300.0
02094_042_SN20_18bars_ssf,-1.0,0.0,False,0.0,0.7399510471545458,0,短脉冲姿态修正,2022-01-07 10:00:01.000,0.7344613380989298,300.0
02095_043_SN20_15bars_ssf,-1.0,0.0,False,0.0,0.720388216999756,0,短脉冲姿态修正,2022-01-07 12:00:01.000,0.6183518987107892,300.0
02096_044_SN20_12bars_ssf,-1.0,0.0,False,0.0,0.5076979573349503,0,短脉冲姿态修正,2022-01-07 14:00:01.000,0.5070852024978743,300.0
02097_045_SN20_9bars_ssf,-1.0,0.0,False,0.0,0.40659724855555496,0,短脉冲姿态修正,2022-01-07 16:00:01.000,0.4042541124838934,300.0
02098_046_SN20_24bars_health_check,1.18,1.0,True,1.0,0.5586430446895245,2,多脉冲调整,2022-01-07 18:00:01.000,0.5315569922407241,91.35000000000001
02099_047_SN20_21bars_health_check,1.18,1.0,True,1.0,0.45170425424813776,2,多脉冲调整,2022-01-07 20:00:01.000,0.4692571570982502,91.35000000000001
02100_048_SN20_18bars_health_check,1.18,1.0,True,1.0,0.40031862359505443,2,多脉冲调整,2022-01-08 06:00:01.000,0.38749439963127946,91.35000000000001
02101_049_SN20_15bars_health_check,1.18,1.0,True,1.0,0.3367769621147905,2,多脉冲调整,2022-01-08 08:00:01.000,0.3323228195147827,91.35000000000001
02102_050_SN20_12bars_health_check,1.18,1.0,True,1.0,0.2770949494098813,2,多脉冲调整,2022-01-08 10:00:01.000,0.27146498620564663,91.35000000000001
02103_051_SN20_9bars_health_check,1.18,1.0,True,1.0,0.2165560292358484,2,多脉冲调整,2022-01-08 12:00:01.000,0.2500164517112679,91.35000000000001
02104_052_SN20_15bars_ramp1,-1.0,0.0,False,0.0,0.3532068657579244,0,短脉冲姿态修正,2022-01-08 14:00:01.000,0.3395543886537502,91.0
02105_053_SN20_15bars_ramp2,-1.0,0.0,False,0.0,0.35724314597335727,0,短脉冲姿态修正,2022-01-08 16:00:01.000,0.34522921862039907,19.0
02106_054_SN20_15bars_ramp3,-1.0,0.0,False,0.0,0.551925668543129,0,短脉冲姿态修正,2022-01-08 18:00:01.000,0.5792786924212873,110.0
02107_055_SN20_15bars_ramp4,-1.0,0.0,False,0.0,0.5878441431700175,0,短脉冲姿态修正,2022-01-08 20:00:01.000,0.5416998977339318,407.0
02108_056_SN20_15bars_onmod,5.79,1.0,True,1.0,0.0007974301840393375,2,多脉冲调整,2022-01-09 06:00:01.000,0.0007377233289733041,79.21000000000001
02109_057_SN20_15bars_offmod,-1.0,0.0,False,0.0,0.44848811856128745,0,短脉冲姿态修正,2022-01-09 08:00:01.000,0.42688098512279415,760.0
02110_058_SN20_15bars_random_short,-1.0,0.0,False,0.0,0.343326220745734,0,短脉冲姿态修正,2022-01-09 10:00:01.000,0.3135230547975782,147.56
02111_059_SN20_15bars_random_long,-1.0,0.0,False,0.0,0.5382171748628004,0,短脉冲姿态修正,2022-01-09 12:00:01.000,0.5638702632679042,516.0
02112_060_SN20_15bars_random_mixed,-1.0,0.0,False,0.0,0.4799377907379067,0,短脉冲姿态修正,2022-01-09 14:00:01.000,0.4805110082714069,119.94
02113_061_SN20_12bars_ramp1,-1.0,0.0,False,0.0,0.2774512588948857,0,短脉冲姿态修正,2022-01-09 16:00:01.000,0.26996452601812415,91.0
02114_062_SN20_12bars_ramp2,-1.0,0.0,False,0.0,0.2828370220611097,0,短脉冲姿态修正,2022-01-09 18:00:01.000,0.2756342293395435,19.0
02115_063_SN20_12bars_ramp3,-1.0,0.0,False,0.0,0.4633078554578915,0,短脉冲姿态修正,2022-01-09 20:00:01.000,0.45656468543734163,110.0
02116_064_SN20_12bars_ramp4,-1.0,0.0,False,0.0,0.45908639080016256,0,短脉冲姿态修正,2022-01-10 06:00:01.000,0.46563017509820304,407.0
02117_065_SN20_12bars_onmod,1.22,1.0,True,1.0,0.000781152432666752,2,多脉冲调整,2022-01-10 08:00:01.000,0.0005943254808772761,78.72
02118_066_SN20_12bars_offmod,-1.0,0.0,False,0.0,0.35586776335134074,0,短脉冲姿态修正,2022-01-10 10:00:01.000,0.34097616094588296,760.0
02119_067_SN20_12bars_random_short,-1.0,0.0,False,0.0,0.2600130717379205,0,短脉冲姿态修正,2022-01-10 12:00:01.000,0.22045957758598808,146.47
02120_068_SN20_12bars_random_long,-1.0,0.0,False,0.0,0.42962209901106957,0,短脉冲姿态修正,2022-01-10 14:00:01.000,0.4506126062420512,528.0
02121_069_SN20_12bars_random_mixed,-1.0,0.0,False,0.0,0.3610562850664953,0,短脉冲姿态修正,2022-01-10 16:00:01.000,0.3769252082723055,106.31
